uid,cat
252046831,0.518871
252989813,0.453683
253081186,0.490358
253110749,0.599241
254283743,0.489680
254640843,0.760939
254910150,0.466107
255557651,0.301478
256426166,0.441347
256765371,0.521144
257048770,0.574201
257145200,0.459552
257186608,0.534122
257251498,0.527458
257529281,0.380053
257774605,0.513681
257801856,0.501197
257912039,0.334320
258203630,0.515372
258335849,0.632624
258540965,0.601461
258900199,0.608242
260036406,0.248601
261060577,0.659647
261066642,0.440807
261309062,0.348066
261350404,0.562545
262341541,0.474290
262349987,0.444485
262396353,0.482874
263433749,0.255824
264377994,0.494987
265183253,0.539117
265512657,0.466075
265678117,0.484230
265685365,0.505276
266247126,0.652405
267021392,0.470602
267938462,0.572222
268757302,0.422040
270053769,0.494488
270425776,0.586671
271127232,0.492289
271208038,0.522074
271997092,0.570998
273028251,0.461816
273130714,0.521239
273177474,0.464161
273189570,0.735018
273280418,0.496992
273417461,0.571909
273448833,0.500185
274704311,0.492114
274746177,0.549088
274813393,0.519379
277227522,0.449094
277719684,0.512473
278163308,0.546813
279333899,0.561417
279692503,0.606564
279711316,0.461424
280721456,0.667207
281560271,0.410171
281909255,0.367476
282392522,0.448578
283110084,0.511573
283284818,0.417416
283499967,0.692197
284210345,0.269535
285744541,0.368785
286680865,0.635017
287407722,0.469820
288915151,0.371507
289145118,0.649651
289623381,0.378860
290011697,0.512775
291553031,0.441680
292699555,0.501592
293269370,0.357563
293465310,0.493740
293765638,0.538601
293816619,0.580185
294452239,0.601504
294991606,0.644764
295601582,0.372126
296946929,0.254208
298240756,0.376586
298718098,0.447854
298915258,0.507951
301799554,0.490769
302422512,0.425662
304222354,0.727481
305056580,0.584147
305216911,0.596339
305435798,0.555821
306614871,0.541086
306962931,0.702609
307897150,0.418782
308500560,0.771535
308861333,0.440015
309999584,0.271658
310199546,0.570311
310271883,0.616145
310586465,0.281330
311621168,0.549725
312797318,0.486377
312997895,0.441868
313008342,0.477260
313545488,0.452304
314797521,0.483399
314927206,0.498564
315244005,0.619613
315615420,0.537552
315657427,0.697278
316227968,0.508602
317808744,0.575032
318669118,0.490664
318681017,0.590508
320027703,0.354300
321589427,0.451382
321732170,0.561515
322134353,0.523842
322688820,0.365751
322868425,0.318348
323063606,0.476789
324828033,0.552021
326944732,0.494377
327526580,0.501721
329525509,0.725056
329899747,0.468443
330537050,0.487059
330718614,0.487758
331142058,0.711613
331376866,0.533125
331797450,0.491618
332638577,0.546274
332819736,0.478976
333615931,0.444723
333720818,0.447180
334069080,0.533035
334753435,0.302989
335033945,0.314879
335066641,0.506390
338701477,0.483367
340506013,0.522527
342460950,0.512997
342499618,0.466014
342893296,0.463236
343501683,0.499722
343653872,0.549687
344166129,0.534400
344464386,0.550361
345104604,0.502937
346043982,0.521691
347745538,0.548731
347971482,0.353457
348321777,0.444160
348819508,0.317019
349386919,0.636209
352547206,0.549981
353138804,0.539846
354197301,0.474270
354771693,0.538325
357461232,0.284107
357810318,0.471977
357936154,0.300677
358305500,0.436651
358421123,0.236194
359019937,0.537300
359119320,0.410721
359652362,0.521693
363247022,0.679196
363437423,0.410957
364514085,0.534341
364916934,0.427079
364968370,0.417767
366008526,0.385053
366939898,0.525136
367308660,0.579090
368204729,0.518768
370216378,0.620948
371726146,0.514151
372082694,0.523376
372892570,0.482329
373656619,0.473225
373758798,0.649373
374331041,0.246437
375374016,0.550463
376542499,0.341814
377188795,0.234903
377683003,0.482114
378181419,0.534417
380608558,0.379642
381144077,0.545479
381515832,0.495140
383906575,0.435001
385088319,0.499199
385521710,0.607971
385841800,0.480795
386553462,0.467917
386640525,0.439327
387528139,0.550980
387862476,0.596706
388540227,0.540852
388585144,0.462448
388666653,0.633201
388777195,0.453124
389236289,0.242443
389744436,0.512539
390477696,0.541266
390526317,0.525995
396158429,0.248090
396904079,0.466183
398045016,0.497342
398284768,0.524639
399617039,0.378996
400691253,0.500077
401859102,0.650079
402329017,0.539957
402434614,0.464756
405652616,0.543593
407805674,0.398571
407880875,0.300252
408168342,0.302928
408220808,0.540413
413362813,0.576128
413395567,0.597078
414191125,0.517026
414257018,0.629543
416305947,0.449783
418308596,0.501125
419161713,0.521037
421573665,0.562617
421863694,0.480915
424446981,0.425864
426251923,0.517258
427654338,0.642747
427847925,0.395610
428176844,0.475418
428741825,0.439373
428880240,0.266435
429543135,0.535794
430924698,0.640293
432973716,0.307446
435336487,0.478413
437190314,0.470701
438449199,0.333192
439434273,0.502129
440201085,0.411641
444361536,0.594817
444374745,0.519578
445317667,0.475505
446332475,0.513856
448792429,0.566102
456916306,0.482389
459846845,0.537464
463414347,0.442476
463422324,0.570496
464790606,0.527691
466920813,0.716140
469885689,0.390508
469921287,0.799014
470420282,0.502302
471306651,0.299568
471617923,0.601042
472145673,0.464766
472515859,0.689692
472522579,0.364957
473469102,0.502505
473524536,0.535047
473782936,0.519542
475274619,0.486674
475404591,0.310473
476512333,0.536477
478070780,0.628140
478309668,0.473999
479953114,0.471315
480655666,0.596853
480786828,0.557251
480804118,0.620606
480928357,0.658801
481430749,0.572509
483078503,0.415071
487840423,0.428799
488724506,0.517243
489720219,0.193337
491472275,0.476347
493015263,0.528271
494550045,0.441310
495447462,0.457945
496293711,0.532016
498563302,0.534304
500058151,0.482136
501322226,0.498859
503662020,0.545656
507415283,0.458356
509473454,0.459369
513778623,0.490790
514718176,0.570698
517840915,0.451261
517907432,0.562452
518027987,0.424088
519017852,0.461226
519505793,0.471327
520011678,0.464380
520697434,0.548598
523629500,0.499716
524649683,0.457763
524916657,0.551195
526977284,0.414855
533278348,0.416924
533713424,0.687178
534638680,0.253672
534745180,0.347624
535400371,0.349821
536781820,0.552353
538547125,0.398673
539492347,0.328851
540316720,0.681627
540351762,0.297765
540815308,0.515678
542230961,0.592909
543780273,0.793879
543899246,0.514986
544751564,0.556720
546964954,0.396540
547630729,0.509434
549596819,0.536697
549824334,0.557149
550272650,0.537611
555579293,0.576158
557465085,0.327135
562390825,0.537280
562517854,0.737836
562981626,0.640489
563387452,0.238905
564091125,0.432773
564273480,0.388469
564813651,0.439687
565042773,0.475077
565469671,0.692909
568695530,0.800447
570437806,0.496288
571483825,0.462685
571964470,0.471979
575504644,0.758663
576012298,0.453154
579377606,0.525704
579491814,0.625030
583390972,0.521904
586125611,0.496998
586132952,0.417179
586319054,0.432526
589754331,0.533780
590294390,0.548778
591584517,0.478982
592348961,0.428621
593175315,0.570206
593667852,0.480527
594156339,0.431288
594368622,0.349800
595713196,0.472110
596869617,0.558897
598348855,0.536589
600470774,0.526229
601290874,0.365499
601979135,0.502892
606726493,0.694184
606735694,0.647802
606981387,0.517802
611358661,0.492437
611403956,0.515164
617318310,0.494073
619362392,0.502165
625177508,0.514899
625955310,0.477400
626006840,0.430208
626331458,0.529870
627212847,0.619701
630030255,0.228743
633426347,0.473535
634904655,0.438836
701392680,0.589770
703599787,0.416670
724816394,0.570027
727242919,0.499762
730587960,0.455379
731965982,0.471773
733028388,0.573081
741492187,0.624690
747697374,0.527309
748310160,0.489964
749598222,0.333128
751011565,0.460033
754129262,0.470723
757345172,0.480043
758636750,0.523967
764423749,0.466307
768415572,0.568161
779495720,0.445730
780786054,0.710184
783142584,0.473243
789205164,0.501161
790055636,0.523637
798762666,0.582246
804734372,0.601750
805307714,0.500890
805333129,0.485664
809108984,0.538546
811624796,0.743449
816614216,0.596032
818551056,0.496525
820068792,0.568682
822540241,0.525611
822568802,0.448144
829859839,0.494314
830829828,0.443717
838265496,0.540889
838557542,0.469865
840528662,0.665508
842475074,0.597926
845139168,0.593633
849162614,0.403719
853748822,0.477552
860160420,0.539623
869207839,0.437386
873546254,0.492373
876656678,0.398160
879506286,0.527953
885659928,0.522781
887203226,0.515385
889115678,0.488345
896342461,0.458667
898952310,0.523047
900035040,0.539778
901209434,0.540994
903105691,0.550882
904396772,0.565359
905282768,0.571536
912634680,0.521647
915924998,0.533459
917749700,0.378767
918009306,0.615847
922427654,0.557751
923985200,0.352244
925795734,0.699270
930506466,0.595742
931594219,0.606311
931892910,0.594163
932585497,0.476602
936040214,0.609784
939015420,0.459358
942156122,0.558777
942868836,0.450162
948471642,0.543393
948620310,0.664297
952334024,0.530593
963145339,0.626088
963275773,0.492416
965133673,0.429440
966638065,0.414348
967423477,0.525558
970818296,0.516803
979818301,0.548968
993483668,0.482732
993962845,0.408746
996067051,0.467430
1003130904,0.721691
1009864844,0.374761
1010979907,0.632218
1017808566,0.489680
1018620445,0.539650
1024827330,0.491257
1024999375,0.532580
1025313223,0.484244
1031872406,0.495963
1046175163,0.539439
1051333165,0.543100
1057566710,0.584187
1068545598,0.388100
1069353853,0.586208
1071841692,0.471728
1072520654,0.599313
1081819903,0.514438
1098402872,0.492596
1104346478,0.463938
1115336587,0.426991
1123212380,0.691551
1134387428,0.548074
1143368334,0.432640
1146533180,0.550039
1155273433,0.475900
1164373388,0.533597
1166969684,0.548946
1176527791,0.501646
1188132697,0.384829
1190604492,0.540359
1193686536,0.398482
1199397170,0.498485
1216086978,0.535989
1216795250,0.533375
1242653575,0.385713
1247418349,0.717144
1249892281,0.421736
1250538404,0.220341
1251052585,0.408735
1251872904,0.487574
1258209258,0.474986
1265169745,0.307685
1268625612,0.479172
1270837801,0.585966
1271691679,0.624156
1287439165,0.545296
1289674926,0.570057
1297729854,0.714662
1311764197,0.407224
1313339132,0.360021
1319295614,0.566117
1328464994,0.556633
1334785333,0.476635
1334852306,0.647414
1338330434,0.470442
1340365914,0.486509
1353324606,0.513418
1354732754,0.474029
1355828240,0.585008
1360631528,0.615284
1370926345,0.483992
1375306027,0.535485
1377573355,0.515892
1380718279,0.641329
1380808520,0.548418
1387885346,0.488691
1403202007,0.540688
1406691746,0.509539
1407972582,0.228697
1414117614,0.526907
1417040330,0.621916
1418887076,0.606449
1421631721,0.670449
1421998471,0.510230
1428047612,0.551359
1435509080,0.455107
1450526228,0.431729
1456761750,0.531745
1458563664,0.516346
1460760210,0.597842
1469822852,0.284809
1470960901,0.477819
1478211248,0.557929
1480505023,0.447804
1483880702,0.528699
1488897421,0.324809
1495088653,0.549672
1499145156,0.178780
1506845246,0.535826
1510817994,0.657463
1512191946,0.500073
1516193521,0.632524
1525578882,0.544051
1536791610,0.587913
1548227732,0.519704
1549686492,0.274632
1551868069,0.513781
1559350598,0.483494
1571714280,0.478101
1590693098,0.495490
1592078822,0.583058
1592635465,0.574289
1600195111,0.505846
1601889872,0.521169
1610741862,0.618069
1614251834,0.713356
1629339452,0.512530
1645478802,0.456697
1645759142,0.730815
1646771184,0.367576
1647061712,0.520594
1654488295,0.556148
1660314608,0.583065
1681857542,0.544245
1692555433,0.358974
1692609740,0.446134
1697300972,0.783589
1702560355,0.490570
1707682164,0.552732
1723952785,0.725370
1725346819,0.578723
1854917430,0.464545
1858270231,0.523809
1858415868,0.586544
1861412166,0.450398
1869036517,0.329914
1881112440,0.601122
1884904412,0.458456
1892830382,0.555509
1899432967,0.341287
1900539194,0.576257
1901990995,0.503293
1909557109,0.270967
1912576375,0.471540
1927205629,0.509019
1954451161,0.733329
1957716374,0.492671
1963094388,0.493785
1963712388,0.334456
1966845822,0.516273
1967614440,0.543771
1975823378,0.547058
2148580382,0.467135
2150350748,0.570960
2153710723,0.572340
2154273384,0.547063
2159855251,0.513948
2178009186,0.390832
2191061814,0.559327
2198704819,0.483158
2203894490,0.413417
2208173625,0.348254
2216018301,0.524026
2225785909,0.508283
2233452180,0.431651
2233635295,0.670081
2233646658,0.499753
2244682254,0.289020
2246240480,0.542316
2247466446,0.564429
2248799216,0.492990
2257976822,0.743042
2270543852,0.243890
2275605806,0.575785
2278767387,0.559904
2279949104,0.338271
2279996258,0.767980
2280884857,0.567278
2280933884,0.256337
2288286854,0.651640
2292547999,0.479054
2298671550,0.627283
2300073361,0.613728
