uid,cat
40910906,0.430074
40985398,0.436111
41016473,0.635052
41035664,0.396173
41043688,0.510384
41410702,0.247642
41614718,0.615013
41867187,0.517691
41911585,0.643394
42026991,0.419151
42084426,0.660381
42130355,0.647370
42222668,0.546142
42229538,0.363431
42244985,0.452148
42256596,0.573779
42295835,0.803898
42895967,0.365000
43216109,0.489196
43612335,0.570061
43933689,0.302359
44036125,0.272632
44431389,0.646270
44433231,0.618546
44495316,0.719103
44534427,0.271493
44638576,0.639466
44666093,0.546820
44970004,0.265045
45382058,0.528267
45438720,0.465289
45801800,0.618073
45943310,0.716920
46286327,0.535997
46315702,0.355825
46817943,0.642371
46909096,0.458202
47208642,0.574564
47360640,0.477475
47448886,0.671895
47609159,0.269158
47611798,0.642351
47738336,0.488375
47801895,0.223579
48103098,0.590609
48459553,0.416994
48462847,0.571408
48789206,0.363339
49031364,0.233586
49035017,0.508136
49140008,0.404337
49159617,0.241721
49349804,0.185316
49494776,0.577610
49729058,0.294599
49825358,0.698155
49910253,0.817792
49964679,0.290405
50073507,0.222269
50206233,0.552248
50427352,0.436732
50574380,0.668998
50678562,0.455874
51194212,0.600037
51244287,0.279946
51537566,0.288902
51798402,0.669977
52076995,0.355039
52237499,0.347218
52304376,0.750555
52482547,0.468754
52702957,0.519856
52718518,0.658503
52771152,0.653946
52897731,0.525487
53104326,0.539088
53309297,0.741491
53848598,0.591555
54081679,0.503802
54193002,0.484633
54602427,0.347596
54941938,0.167031
55310956,0.683293
55398550,0.551025
55643849,0.744777
55677432,0.670728
55684796,0.520412
56001656,0.736874
56452670,0.608051
56586281,0.489629
56586687,0.587596
56838529,0.668003
56867302,0.522267
57377201,0.502935
57389552,0.666621
57435654,0.363310
58074184,0.609701
58209656,0.277385
58542624,0.436960
58569513,0.597402
58915476,0.730549
59217500,0.258924
59917627,0.599403
59961072,0.530434
60140764,0.531073
61003613,0.262580
61028046,0.231845
61890677,0.773697
62132257,0.608379
62521603,0.488150
62950213,0.504081
63048772,0.507314
63073834,0.686357
63228779,0.248705
63818888,0.689976
64015215,0.631430
64405579,0.420598
64617552,0.652956
65272235,0.727048
65981979,0.261205
66336739,0.498079
66536279,0.464361
66618159,0.475990
67181051,0.785195
67576760,0.640277
67819141,0.785476
67973860,0.482254
69229697,0.343410
70162470,0.497718
70477603,0.483622
70515960,0.553882
72273570,0.478831
72325394,0.393651
72638139,0.502088
73170404,0.552320
73730139,0.396733
73829388,0.623308
74230885,0.609293
74517909,0.463597
74548068,0.426675
74662993,0.419448
75422403,0.794614
75893701,0.683567
76200159,0.653053
76221819,0.469855
76452765,0.499575
76540301,0.334432
76570908,0.373523
77050817,0.776818
77544463,0.409021
77875702,0.693871
79258361,0.609734
80290374,0.392392
80415454,0.420090
80624266,0.286375
81014765,0.266912
81089137,0.757381
82014214,0.649026
82167518,0.753944
82179637,0.579264
82419517,0.521625
82969624,0.637160
83283585,0.393003
83967276,0.702866
84126644,0.781050
84482355,0.348661
85041406,0.301958
85127375,0.747612
85794542,0.510486
86439208,0.606221
87030767,0.256482
87051556,0.481245
87278897,0.218252
88348765,0.354102
88551731,0.634068
88620317,0.406236
88791057,0.649220
88940350,0.569746
88957942,0.658801
89781370,0.709514
90647602,0.777474
91863101,0.445069
91882544,0.769761
92186819,0.696742
92431821,0.284800
92528463,0.575998
93029202,0.427246
93574095,0.460468
94125439,0.661933
94454080,0.498535
94551207,0.451890
95303730,0.372560
95595053,0.454308
95687767,0.526187
96043691,0.603894
96426017,0.783699
96824952,0.480192
97223142,0.480251
97575423,0.730892
97583689,0.678045
99386572,0.460114
100110769,0.655202
100402803,0.693729
100612482,0.477757
100673651,0.449999
100880543,0.775228
101626804,0.362561
101783862,0.715289
102116396,0.732851
102150935,0.240221
102192639,0.439749
102446768,0.337820
102773721,0.444449
103508045,0.203348
103706347,0.612711
103849564,0.443020
103893110,0.449934
104588893,0.310492
104727439,0.561448
104811393,0.399072
105764853,0.834409
106843663,0.457417
107290835,0.562237
107374598,0.352829
108196727,0.335598
109307442,0.539889
109756379,0.428229
110265621,0.731730
110375093,0.402742
110632424,0.443350
110911172,0.444018
111163086,0.539988
111345339,0.612951
111475826,0.480659
112255767,0.703388
112533514,0.484242
112576406,0.214476
113163844,0.596869
113346201,0.275999
113431424,0.342650
113476423,0.678697
113758100,0.541924
114007315,0.436440
114024610,0.451503
114548995,0.519461
114887629,0.165111
115119048,0.381117
115230067,0.653813
115979444,0.534509
116341480,0.203884
116830038,0.580392
116835497,0.261066
116845797,0.397446
117233982,0.599620
117529976,0.533774
118245138,0.234705
119074643,0.425187
119495864,0.755938
119571473,0.745075
120550648,0.241440
120835788,0.474656
121626258,0.481816
122167306,0.311864
122592298,0.313100
123035277,0.406768
123266709,0.505991
123327472,0.441740
123738314,0.351431
123879401,0.547019
124275780,0.511427
124567146,0.471389
124653833,0.692177
124763921,0.635110
125706625,0.510321
125931208,0.463203
126401831,0.330581
126628076,0.463610
126668055,0.300469
126778508,0.329865
126783082,0.368949
128733097,0.214875
129350395,0.530905
129679132,0.525578
130171234,0.551254
131262336,0.508496
132564528,0.515176
133801267,0.415879
133832049,0.637505
134249298,0.742105
134849548,0.497439
134924292,0.532919
135344405,0.727802
135620804,0.385780
137327982,0.441324
137525850,0.532297
138910709,0.405023
138977055,0.432444
139738464,0.196776
139853489,0.627508
140047339,0.467018
140564601,0.673244
140571506,0.486080
141311466,0.505635
141946686,0.314079
142075152,0.600390
142716668,0.445607
143159371,0.343448
145042229,0.625644
145518909,0.731410
145708791,0.463294
147128025,0.546282
147450056,0.602186
147712159,0.813212
148828676,0.595720
148846102,0.594585
149965942,0.496373
152204625,0.638441
152818187,0.458299
153198298,0.552406
154139987,0.549854
154621647,0.321643
155773979,0.666383
156045092,0.558682
156745023,0.473945
156831916,0.373644
157665372,0.679652
160219862,0.379162
160348847,0.478880
160724902,0.553324
161210880,0.576627
161487326,0.551229
161971127,0.439278
162473641,0.307461
162524508,0.456568
163180737,0.825875
163250093,0.574592
163939556,0.418763
164369297,0.709698
164447901,0.645268
166107508,0.377614
166272944,0.741165
166618587,0.591521
166633303,0.327695
166764102,0.348601
167024520,0.527353
167214012,0.516807
167898719,0.589156
168507420,0.646911
169018290,0.341802
169518455,0.489179
170547167,0.690014
170801530,0.177696
171213128,0.429583
171598736,0.661098
172962811,0.519193
173216568,0.384740
175075708,0.469759
176153330,0.592671
176659323,0.376861
176850599,0.501303
176909116,0.210158
176910659,0.348408
177169769,0.514822
177549638,0.646523
177583197,0.233994
177592870,0.365008
178836499,0.368709
179070296,0.537001
179732982,0.275160
179948811,0.388643
180633258,0.329063
180653053,0.608549
182446060,0.544777
184780576,0.200546
185277740,0.416185
185506471,0.595292
185903495,0.484991
186621181,0.394607
187253039,0.507590
187377716,0.429594
187658030,0.666024
188744528,0.311644
189408784,0.487071
190328374,0.545757
190537400,0.527404
191049947,0.744587
192028431,0.654763
192379122,0.514468
193069286,0.477797
193796574,0.739750
194222922,0.438053
195829353,0.809582
197095038,0.645110
197417201,0.189470
198488053,0.359700
199875709,0.421916
201008210,0.446823
202472938,0.663962
202480627,0.374636
209739174,0.267449
210002058,0.519969
211871567,0.222393
211932365,0.621132
212129844,0.554041
212634446,0.397659
212934500,0.573938
213761225,0.527361
215911580,0.170806
216419836,0.789949
216554380,0.763114
217145597,0.611304
218526734,0.337541
218975278,0.251151
218993683,0.453331
219867689,0.343313
220523088,0.558738
221162525,0.594849
221179155,0.620973
221637541,0.437400
221762308,0.291237
223554780,0.575526
224351666,0.573637
224391627,0.507426
225068510,0.645375
225970038,0.625193
226219881,0.556965
227083634,0.233010
227595374,0.462972
230450027,0.689671
231129000,0.719816
231558689,0.511199
231895094,0.235921
233761277,0.593100
233949261,0.378121
234224660,0.553806
234872414,0.567485
236511574,0.701069
236906055,0.728179
237131131,0.478066
237348797,0.607014
237820048,0.457889
238064439,0.440673
238206354,0.542164
238862918,0.313023
239964758,0.242453
240303484,0.715784
240431327,0.745432
240913462,0.390163
240984102,0.339420
241922493,0.332416
243624699,0.634256
243639047,0.230555
243666326,0.289478
244268646,0.557956
245237505,0.624205
245358984,0.669804
245412130,0.412559
246403554,0.741957
247196478,0.709580
247854534,0.437746
247890865,0.568155
247905865,0.473390
247981000,0.531886
248109607,0.427064
248286601,0.489281
248498819,0.803096
249379601,0.537362
249542934,0.594115
250912539,0.262942
251831537,0.486379
251986226,0.481389
252046831,0.518749
252989813,0.360461
253081186,0.472739
253110749,0.690898
254283743,0.460304
254640843,0.754847
254910150,0.480178
255557651,0.321116
256426166,0.432694
256765371,0.510894
257048770,0.594655
257145200,0.445728
257186608,0.480525
257251498,0.515433
257529281,0.423637
257774605,0.478148
257801856,0.480655
257912039,0.300963
258203630,0.560806
258335849,0.679085
258540965,0.677373
258900199,0.720797
260036406,0.210928
261060577,0.747237
261066642,0.374151
261309062,0.275409
261350404,0.620052
262341541,0.398795
262349987,0.398376
262396353,0.424334
263433749,0.253080
264377994,0.472791
265183253,0.461108
265512657,0.461822
265678117,0.406583
265685365,0.504817
266247126,0.788527
267021392,0.468978
267938462,0.654245
268757302,0.362521
270053769,0.442646
270425776,0.678268
271127232,0.444165
271208038,0.503256
271997092,0.624085
273028251,0.372174
273130714,0.557162
273177474,0.417607
273189570,0.796594
273280418,0.531635
273417461,0.671970
273448833,0.473099
274704311,0.520651
274746177,0.618942
274813393,0.520351
277227522,0.401001
277719684,0.559455
278163308,0.683439
279333899,0.596228
279692503,0.749871
279711316,0.373657
280721456,0.764775
281560271,0.442247
281909255,0.344485
282392522,0.438384
283110084,0.590632
283284818,0.357440
283499967,0.746831
284210345,0.291354
285744541,0.227364
286680865,0.704130
287407722,0.434360
288915151,0.279613
289145118,0.774864
289623381,0.316570
290011697,0.652103
291553031,0.371673
292699555,0.535228
293269370,0.274012
293465310,0.445992
293765638,0.529653
293816619,0.648377
294452239,0.655747
294991606,0.773639
295601582,0.247063
296946929,0.232342
298240756,0.317949
298718098,0.468563
298915258,0.466269
301799554,0.489282
302422512,0.395914
304222354,0.730186
305056580,0.667858
305216911,0.697154
305435798,0.630845
306614871,0.523992
306962931,0.798065
307897150,0.376910
308500560,0.804922
308861333,0.424978
309999584,0.186119
310199546,0.603170
310271883,0.741739
310586465,0.248315
311621168,0.554489
312797318,0.462573
312997895,0.316879
313008342,0.407864
313545488,0.415877
314797521,0.458152
314927206,0.531860
315244005,0.754127
315615420,0.551391
315657427,0.750782
316227968,0.532709
317808744,0.712741
318669118,0.540016
318681017,0.640252
320027703,0.319117
321589427,0.376999
321732170,0.618013
322134353,0.545179
322688820,0.323070
322868425,0.308550
323063606,0.370927
324828033,0.587931
326944732,0.452505
327526580,0.504412
329525509,0.768825
329899747,0.352254
330537050,0.335868
330718614,0.416846
331142058,0.725454
331376866,0.544830
331797450,0.495823
332638577,0.547262
332819736,0.454239
333615931,0.271155
333720818,0.350472
334069080,0.570950
334753435,0.287202
335033945,0.280412
335066641,0.468164
338701477,0.419817
340506013,0.557007
342460950,0.490051
342499618,0.414857
342893296,0.434870
343501683,0.472745
343653872,0.568898
344166129,0.566823
344464386,0.602088
345104604,0.543355
346043982,0.513097
347745538,0.599949
347971482,0.278602
348321777,0.386870
348819508,0.221342
349386919,0.660700
352547206,0.609065
353138804,0.452628
354197301,0.450252
354771693,0.552521
357461232,0.216387
357810318,0.441940
357936154,0.221320
358305500,0.353285
358421123,0.191625
359019937,0.627857
359119320,0.363631
359652362,0.502027
363247022,0.787947
363437423,0.316082
364514085,0.597819
364916934,0.343446
364968370,0.311118
366008526,0.335174
366939898,0.566063
367308660,0.601009
368204729,0.591348
370216378,0.665560
371726146,0.578338
372082694,0.599105
372892570,0.430560
373656619,0.531287
373758798,0.753725
374331041,0.181531
375374016,0.605786
376542499,0.278309
377188795,0.212586
377683003,0.427453
378181419,0.505633
380608558,0.278788
381144077,0.612575
381515832,0.483073
383906575,0.329706
385088319,0.464837
385521710,0.653934
385841800,0.416766
386553462,0.430337
386640525,0.427881
387528139,0.617587
387862476,0.802599
388540227,0.568141
388585144,0.432888
388666653,0.778183
388777195,0.389613
389236289,0.143455
389744436,0.547888
390477696,0.535224
390526317,0.479442
396158429,0.247599
396904079,0.425667
398045016,0.503669
398284768,0.512053
399617039,0.338101
400691253,0.359476
401859102,0.753512
402329017,0.587920
402434614,0.332668
405652616,0.615150
407805674,0.230496
407880875,0.250280
408168342,0.266445
408220808,0.596631
413362813,0.676019
413395567,0.697770
414191125,0.536711
414257018,0.702040
416305947,0.350904
418308596,0.464877
419161713,0.550678
421573665,0.631336
421863694,0.456336
424446981,0.392360
426251923,0.629010
427654338,0.673481
427847925,0.358260
428176844,0.450479
428741825,0.306434
428880240,0.223839
429543135,0.514603
430924698,0.694434
432973716,0.265018
435336487,0.442942
437190314,0.461286
438449199,0.205057
439434273,0.496838
440201085,0.379001
444361536,0.612303
444374745,0.602845
445317667,0.412628
446332475,0.456956
448792429,0.598046
456916306,0.391721
459846845,0.530689
463414347,0.360942
463422324,0.640332
464790606,0.572815
466920813,0.748839
469885689,0.339540
469921287,0.794487
470420282,0.479822
471306651,0.280250
471617923,0.639518
472145673,0.435767
472515859,0.701425
472522579,0.345429
473469102,0.487825
473524536,0.498971
473782936,0.507288
475274619,0.515011
475404591,0.221051
476512333,0.600197
478070780,0.679268
478309668,0.424741
479953114,0.419060
480655666,0.713054
480786828,0.604298
480804118,0.656449
480928357,0.701867
481430749,0.563633
483078503,0.363909
487840423,0.343302
488724506,0.484169
489720219,0.181913
491472275,0.438131
493015263,0.495402
494550045,0.340294
495447462,0.450204
496293711,0.516665
498563302,0.576505
500058151,0.448869
501322226,0.367494
503662020,0.567946
507415283,0.400308
509473454,0.358405
513778623,0.418456
514718176,0.602182
517840915,0.463290
517907432,0.631548
518027987,0.332271
519017852,0.432175
519505793,0.453192
520011678,0.422881
520697434,0.629216
523629500,0.550613
524649683,0.422278
524916657,0.587292
526977284,0.365518
533278348,0.369336
533713424,0.750683
534638680,0.178577
534745180,0.330149
535400371,0.347522
536781820,0.601174
538547125,0.356749
539492347,0.342280
540316720,0.736180
540351762,0.163489
540815308,0.493712
542230961,0.661671
543780273,0.838363
543899246,0.481366
544751564,0.578982
546964954,0.290699
547630729,0.512608
549596819,0.612556
549824334,0.622548
550272650,0.534181
555579293,0.612052
557465085,0.248162
562390825,0.588259
562517854,0.803059
562981626,0.709285
563387452,0.261684
564091125,0.336574
564273480,0.297217
564813651,0.381143
565042773,0.443505
565469671,0.761440
568695530,0.867757
570437806,0.355728
571483825,0.377702
571964470,0.354787
575504644,0.815827
576012298,0.415498
579377606,0.502658
579491814,0.673232
583390972,0.508349
586125611,0.533581
586132952,0.369681
586319054,0.330925
589754331,0.576668
590294390,0.607140
591584517,0.383895
592348961,0.380082
593175315,0.669941
593667852,0.469566
594156339,0.279522
594368622,0.302012
595713196,0.442501
596869617,0.656795
598348855,0.524763
600470774,0.569318
601290874,0.320218
601979135,0.522987
606726493,0.787444
606735694,0.732217
606981387,0.539680
611358661,0.436408
611403956,0.466500
617318310,0.437601
619362392,0.516141
625177508,0.518784
625955310,0.403042
626006840,0.379795
626331458,0.473864
627212847,0.676584
630030255,0.147318
633426347,0.327094
634904655,0.345177
701392680,0.658989
703599787,0.313772
724816394,0.669546
727242919,0.482738
730587960,0.317964
731965982,0.400654
733028388,0.648525
741492187,0.767798
747697374,0.486420
748310160,0.467763
749598222,0.278012
751011565,0.412682
754129262,0.439695
757345172,0.440112
758636750,0.571434
764423749,0.395304
768415572,0.604215
779495720,0.390016
780786054,0.750892
783142584,0.431190
789205164,0.533468
790055636,0.507526
798762666,0.610208
804734372,0.661848
805307714,0.381930
805333129,0.411921
809108984,0.531317
811624796,0.835273
816614216,0.688354
818551056,0.501464
820068792,0.583749
822540241,0.548745
822568802,0.505424
829859839,0.565074
830829828,0.266101
838265496,0.642805
838557542,0.431166
840528662,0.683484
842475074,0.609336
845139168,0.595447
849162614,0.339477
853748822,0.454638
860160420,0.611100
869207839,0.396746
873546254,0.451314
876656678,0.331619
879506286,0.550040
885659928,0.446025
887203226,0.564100
889115678,0.405366
896342461,0.340652
898952310,0.564518
900035040,0.545047
901209434,0.556546
903105691,0.509334
904396772,0.619124
905282768,0.594025
912634680,0.577802
915924998,0.548274
917749700,0.364285
918009306,0.696741
922427654,0.615729
923985200,0.281079
925795734,0.761276
930506466,0.599375
931594219,0.583866
931892910,0.662290
932585497,0.410144
936040214,0.691100
939015420,0.367653
942156122,0.608707
942868836,0.498716
948471642,0.535966
948620310,0.716510
952334024,0.518015
963145339,0.673768
963275773,0.434707
965133673,0.378907
966638065,0.371798
967423477,0.616586
970818296,0.489046
979818301,0.595013
993483668,0.472803
993962845,0.310678
996067051,0.484954
1003130904,0.812578
1009864844,0.252497
1010979907,0.568611
1017808566,0.478593
1018620445,0.555520
1024827330,0.430614
1024999375,0.556044
1025313223,0.394724
1031872406,0.470874
1046175163,0.501878
1051333165,0.564053
1057566710,0.674971
1068545598,0.356618
1069353853,0.639627
1071841692,0.452402
1072520654,0.631219
1081819903,0.542616
1098402872,0.429887
1104346478,0.372182
1115336587,0.376006
1123212380,0.747462
1134387428,0.596216
1143368334,0.341084
1146533180,0.601300
1155273433,0.403391
1164373388,0.592633
1166969684,0.599418
1176527791,0.445063
1188132697,0.337877
1190604492,0.528366
1193686536,0.303941
1199397170,0.480005
1216086978,0.553203
1216795250,0.622144
1242653575,0.340736
1247418349,0.745826
1249892281,0.382789
1250538404,0.195619
1251052585,0.377515
1251872904,0.554091
1258209258,0.360772
1265169745,0.306760
1268625612,0.405550
1270837801,0.669226
1271691679,0.648099
1287439165,0.585788
1289674926,0.609869
1297729854,0.724624
1311764197,0.402298
1313339132,0.317223
1319295614,0.637066
1328464994,0.577262
1334785333,0.371864
1334852306,0.686299
1338330434,0.442300
1340365914,0.462697
1353324606,0.491252
1354732754,0.464054
1355828240,0.675526
1360631528,0.580102
1370926345,0.467636
1375306027,0.640710
1377573355,0.565485
1380718279,0.745113
1380808520,0.547688
1387885346,0.488710
1403202007,0.501787
1406691746,0.501749
1407972582,0.230274
1414117614,0.546333
1417040330,0.695803
1418887076,0.677508
1421631721,0.709541
1421998471,0.575148
1428047612,0.589315
1435509080,0.409059
1450526228,0.319130
1456761750,0.555596
1458563664,0.523145
1460760210,0.593118
1469822852,0.176680
1470960901,0.412773
1478211248,0.671691
1480505023,0.413136
1483880702,0.566885
1488897421,0.265521
1495088653,0.669101
1499145156,0.166975
1506845246,0.494918
1510817994,0.729333
1512191946,0.447737
1516193521,0.660297
1525578882,0.573507
1536791610,0.706369
1548227732,0.577127
1549686492,0.300748
1551868069,0.523384
1559350598,0.490480
1571714280,0.350085
1590693098,0.538468
1592078822,0.672500
1592635465,0.646006
1600195111,0.495124
1601889872,0.530814
1610741862,0.702091
1614251834,0.744269
1629339452,0.444848
1645478802,0.470821
1645759142,0.797250
1646771184,0.356764
1647061712,0.541847
1654488295,0.666583
1660314608,0.630125
1681857542,0.575317
1692555433,0.265397
1692609740,0.397834
1697300972,0.797115
1702560355,0.410119
1707682164,0.580695
1723952785,0.776311
1725346819,0.667173
1854917430,0.394123
1858270231,0.601277
1858415868,0.691210
1861412166,0.423104
1869036517,0.238802
1881112440,0.685620
1884904412,0.403957
1892830382,0.595878
1899432967,0.295847
1900539194,0.644099
1901990995,0.456305
1909557109,0.265969
1912576375,0.479339
1927205629,0.500827
1954451161,0.787580
1957716374,0.509827
1963094388,0.486982
1963712388,0.249967
1966845822,0.608395
1967614440,0.538815
1975823378,0.509358
2148580382,0.453969
2150350748,0.649500
2153710723,0.546414
2154273384,0.512448
2159855251,0.525829
2178009186,0.344367
2191061814,0.622724
2198704819,0.420243
2203894490,0.367358
2208173625,0.293037
2216018301,0.491106
2225785909,0.514855
2233452180,0.415219
2233635295,0.651411
2233646658,0.484575
2244682254,0.279155
2246240480,0.619423
2247466446,0.576141
2248799216,0.529086
2257976822,0.765964
2270543852,0.205031
2275605806,0.650633
2278767387,0.577843
2279949104,0.368021
2279996258,0.812628
2280884857,0.567974
2280933884,0.300409
2288286854,0.670817
2292547999,0.402765
2298671550,0.764246
2300073361,0.694644
