uid,cat
26996910,0.207889
27044466,0.173936
27067245,0.458583
27109629,0.754204
27254400,0.483383
27311044,0.628226
27382597,0.209170
27392088,0.483112
27535392,0.744350
27754737,0.116492
28389123,0.426400
28390436,0.302867
28417752,0.438979
28421062,0.415018
28428796,0.181356
28583679,0.140926
28611932,0.560487
28708693,0.625445
28884165,0.237352
29461066,0.381746
29501253,0.934178
29810999,0.445346
29828407,0.059021
30020457,0.952154
30024076,0.846209
30229527,0.615767
30260471,0.453907
30453215,0.991972
30534986,0.005034
30687343,0.659309
30738693,0.732815
31146195,0.371374
31218079,0.148409
31237069,0.869715
31464192,0.346967
31524308,0.518373
31630823,0.126443
31970121,0.818680
32291954,0.897863
32370124,0.609724
32506723,0.778333
32522055,0.148704
32698651,0.076735
32901775,0.495572
33089758,0.150555
33276161,0.395496
33428464,0.109249
33581258,0.467019
33598182,0.460827
33650159,0.690510
33655490,0.437734
33962024,0.819621
33965228,0.854673
34340464,0.805763
34377792,0.485886
34574304,0.507381
34833836,0.641212
35567897,0.241078
35688200,0.424600
35728482,0.342885
35758363,0.910592
35766688,0.617781
35779221,0.396171
36532324,0.381729
36715157,0.639175
36848129,0.204475
36940614,0.985060
37031780,0.240460
37171200,0.612336
37925384,0.010038
38059716,0.613552
38356380,0.536352
38527519,0.240330
38542427,0.791185
38568814,0.930755
38992631,0.194384
39279821,0.038873
39604218,0.883825
39608768,0.398878
39871383,0.684501
40182386,0.684875
40271429,0.506882
40367637,0.479283
40602195,0.406112
40713594,0.090791
40910906,0.494417
40985398,0.564443
41016473,0.257035
41035664,0.341529
41043688,0.107940
41410702,0.295565
41614718,0.748512
41867187,0.384222
41911585,0.950513
42026991,0.474211
42084426,0.500719
42130355,0.844104
42222668,0.613267
42229538,0.258189
42244985,0.303678
42256596,0.833377
42295835,0.910276
42895967,0.093507
43216109,0.389829
43612335,0.418786
43933689,0.277945
44036125,0.560906
44431389,0.492125
44433231,0.690962
44495316,0.924415
44534427,0.004148
44638576,0.518561
44666093,0.126131
44970004,0.351958
45382058,0.110057
45438720,0.245345
45801800,0.191352
45943310,0.481275
46286327,0.493999
46315702,0.134127
46817943,0.421053
46909096,0.349199
47208642,0.711417
47360640,0.289373
47448886,0.739240
47609159,0.024105
47611798,0.527672
47738336,0.461555
47801895,0.057681
48103098,0.739995
48459553,0.243793
48462847,0.571533
48789206,0.469541
49031364,0.140815
49035017,0.435002
49140008,0.530903
49159617,0.106742
49349804,0.035082
49494776,0.852787
49729058,0.241031
49825358,0.829753
49910253,0.968052
49964679,0.592953
50073507,0.101898
50206233,0.051101
50427352,0.009397
50574380,0.465511
50678562,0.069263
51194212,0.965742
51244287,0.423451
51537566,0.406487
51798402,0.754297
52076995,0.029088
52237499,0.153624
52304376,0.767177
52482547,0.733839
52702957,0.429372
52718518,0.726923
52771152,0.872742
52897731,0.100703
53104326,0.374341
53309297,0.906135
53848598,0.505195
54081679,0.245573
54193002,0.686728
54602427,0.226168
54941938,0.124002
55310956,0.695082
55398550,0.533625
55643849,0.823857
55677432,0.984399
55684796,0.528267
56001656,0.969201
56452670,0.628167
56586281,0.561854
56586687,0.793026
56838529,0.584759
56867302,0.464735
57377201,0.535328
57389552,0.430990
57435654,0.378906
58074184,0.605520
58209656,0.490008
58542624,0.755081
58569513,0.250986
58915476,0.707052
59217500,0.086677
59917627,0.629004
59961072,0.890018
60140764,0.939292
61003613,0.233560
61028046,0.186205
61890677,0.897717
62132257,0.936248
62521603,0.945581
62950213,0.385352
63048772,0.158520
63073834,0.719662
63228779,0.013160
63818888,0.143913
64015215,0.893253
64405579,0.319493
64617552,0.823750
65272235,0.935668
65981979,0.142084
66336739,0.614303
66536279,0.296771
66618159,0.440709
67181051,0.922549
67576760,0.171977
67819141,0.873682
67973860,0.455887
69229697,0.432978
70162470,0.118133
70477603,0.406816
70515960,0.528542
72273570,0.654413
72325394,0.257853
72638139,0.302004
73170404,0.900065
73730139,0.162807
73829388,0.815616
74230885,0.677296
74517909,0.698474
74548068,0.685108
74662993,0.458517
75422403,0.910290
75893701,0.550772
76200159,0.851726
76221819,0.025563
76452765,0.257573
76540301,0.534456
76570908,0.125481
77050817,0.854212
77544463,0.001217
77875702,0.572177
79258361,0.847237
80290374,0.483386
80415454,0.050968
80624266,0.286389
81014765,0.249074
81089137,0.806443
82014214,0.358560
82167518,0.804118
82179637,0.297139
82419517,0.421669
82969624,0.632697
83283585,0.150196
83967276,0.776677
84126644,0.945837
84482355,0.354533
85041406,0.020138
85127375,0.897752
85794542,0.669331
86439208,0.478719
87030767,0.747096
87051556,0.457065
87278897,0.040790
88348765,0.830794
88551731,0.520986
88620317,0.427684
88791057,0.978554
88940350,0.894015
88957942,0.618166
89781370,0.869252
90647602,0.684161
91863101,0.110532
91882544,0.818622
92186819,0.778558
92431821,0.110683
92528463,0.807346
93029202,0.200342
93574095,0.556598
94125439,0.716165
94454080,0.563303
94551207,0.610481
95303730,0.182245
95595053,0.790571
95687767,0.237278
96043691,0.605464
96426017,0.956755
96824952,0.385763
97223142,0.389563
97575423,0.985800
97583689,0.744817
99386572,0.531603
100110769,0.972647
100402803,0.716839
100612482,0.472825
100673651,0.419252
100880543,0.767612
101626804,0.065701
101783862,0.867315
102116396,0.695030
102150935,0.311675
102192639,0.318000
102446768,0.466430
102773721,0.527225
103508045,0.165701
103706347,0.343808
103849564,0.423122
103893110,0.581612
104588893,0.291859
104727439,0.198993
104811393,0.176239
105764853,0.749679
106843663,0.746115
107290835,0.449212
107374598,0.151686
108196727,0.383494
109307442,0.222851
109756379,0.360857
110265621,0.924046
110375093,0.422381
110632424,0.114806
110911172,0.848150
111163086,0.511204
111345339,0.178993
111475826,0.159547
112255767,0.796674
112533514,0.679707
112576406,0.504085
113163844,0.498617
113346201,0.276227
113431424,0.278259
113476423,0.821654
113758100,0.082662
114007315,0.314672
114024610,0.296940
114548995,0.651327
114887629,0.148247
115119048,0.569233
115230067,0.866108
115979444,0.487068
116341480,0.208865
116830038,0.066555
116835497,0.015435
116845797,0.358484
117233982,0.564789
117529976,0.377979
118245138,0.232631
119074643,0.315463
119495864,0.788531
119571473,0.931627
120550648,0.330107
120835788,0.268558
121626258,0.052938
122167306,0.058854
122592298,0.423054
123035277,0.512185
123266709,0.743479
123327472,0.238356
123738314,0.815950
123879401,0.039579
124275780,0.274700
124567146,0.590101
124653833,0.945113
124763921,0.748993
125706625,0.366333
125931208,0.119624
126401831,0.898711
126628076,0.278366
126668055,0.101418
126778508,0.819319
126783082,0.305471
128733097,0.016396
129350395,0.316928
129679132,0.428447
130171234,0.932390
131262336,0.293364
132564528,0.719611
133801267,0.223981
133832049,0.529517
134249298,0.933591
134849548,0.108133
134924292,0.405589
135344405,0.371967
135620804,0.218942
137327982,0.622386
137525850,0.247426
138910709,0.717887
138977055,0.533579
139738464,0.130482
139853489,0.889026
140047339,0.741909
140564601,0.566403
140571506,0.422792
141311466,0.601486
141946686,0.304262
142075152,0.568899
142716668,0.728562
143159371,0.132016
145042229,0.761543
145518909,0.402216
145708791,0.465840
147128025,0.979006
147450056,0.987395
147712159,0.945744
148828676,0.571681
148846102,0.393361
149965942,0.742084
152204625,0.389766
152818187,0.883816
153198298,0.002258
154139987,0.863644
154621647,0.164275
155773979,0.872549
156045092,0.591869
156745023,0.526891
156831916,0.474552
157665372,0.994329
160219862,0.455094
160348847,0.491696
160724902,0.700885
161210880,0.887233
161487326,0.667562
161971127,0.251777
162473641,0.188738
162524508,0.545925
163180737,0.888716
163250093,0.329682
163939556,0.160294
164369297,0.876533
164447901,0.316131
166107508,0.085676
166272944,0.909373
166618587,0.839009
166633303,0.235724
166764102,0.362146
167024520,0.312617
167214012,0.530693
167898719,0.913564
168507420,0.552774
169018290,0.042419
169518455,0.345979
170547167,0.596645
170801530,0.023498
171213128,0.033045
171598736,0.781884
172962811,0.183447
173216568,0.408341
175075708,0.764816
176153330,0.637614
176659323,0.092606
176850599,0.592094
176909116,0.066141
176910659,0.330945
177169769,0.175043
177549638,0.553698
177583197,0.186253
177592870,0.484618
178836499,0.378127
179070296,0.325097
179732982,0.173397
179948811,0.117364
180633258,0.091265
180653053,0.783057
182446060,0.921245
184780576,0.033214
185277740,0.485309
185506471,0.753874
185903495,0.463969
186621181,0.336513
187253039,0.116435
187377716,0.580788
187658030,0.954704
188744528,0.136793
189408784,0.574171
190328374,0.136078
190537400,0.943075
191049947,0.860172
192028431,0.785434
192379122,0.183293
193069286,0.819743
193796574,0.807206
194222922,0.114797
195829353,0.970266
197095038,0.490868
197417201,0.249167
198488053,0.089951
199875709,0.333013
201008210,0.823554
202472938,0.909098
202480627,0.500276
209739174,0.087810
210002058,0.596161
211871567,0.155885
211932365,0.577908
212129844,0.002966
212634446,0.296646
212934500,0.617997
213761225,0.809454
215911580,0.021688
216419836,0.677110
216554380,0.381753
217145597,0.619163
218526734,0.941196
218975278,0.252166
218993683,0.599575
219867689,0.436090
220523088,0.524776
221162525,0.617069
221179155,0.321399
221637541,0.442899
221762308,0.233373
223554780,0.277148
224351666,0.189236
224391627,0.493316
225068510,0.675247
225970038,0.521634
226219881,0.666260
227083634,0.192172
227595374,0.684592
230450027,0.865200
231129000,0.681925
231558689,0.826511
231895094,0.004601
233761277,0.251434
233949261,0.217280
234224660,0.492243
234872414,0.955823
236511574,0.986325
236906055,0.809153
237131131,0.547021
237348797,0.565423
237820048,0.418988
238064439,0.817465
238206354,0.357491
238862918,0.220463
239964758,0.040025
240303484,0.895851
240431327,0.828400
240913462,0.366618
240984102,0.357325
241922493,0.116040
243624699,0.087702
243639047,0.111119
243666326,0.057998
244268646,0.166887
245237505,0.531750
245358984,0.945335
245412130,0.339824
246403554,0.940558
247196478,0.757240
247854534,0.325512
247890865,0.742550
247905865,0.307660
247981000,0.083393
248109607,0.419533
248286601,0.562911
248498819,0.910343
249379601,0.484047
249542934,0.525140
250912539,0.289937
251831537,0.775885
251986226,0.677264
252046831,0.478882
252989813,0.261789
253081186,0.505446
253110749,0.812952
254283743,0.638995
254640843,0.706125
254910150,0.091373
255557651,0.574214
256426166,0.882392
256765371,0.698989
257048770,0.676095
257145200,0.401558
257186608,0.284072
257251498,0.584729
257529281,0.850165
257774605,0.160613
257801856,0.499518
257912039,0.422793
258203630,0.262890
258335849,0.712995
258540965,0.893854
258900199,0.987760
260036406,0.071149
261060577,0.615586
261066642,0.058722
261309062,0.389355
261350404,0.309094
262341541,0.185791
262349987,0.320030
262396353,0.318917
263433749,0.152001
264377994,0.710233
265183253,0.273526
265512657,0.346065
265678117,0.628775
265685365,0.273629
266247126,0.715522
267021392,0.142279
267938462,0.997025
268757302,0.287150
270053769,0.509193
270425776,0.990187
271127232,0.135298
271208038,0.526792
271997092,0.852789
273028251,0.547648
273130714,0.548561
273177474,0.014529
273189570,0.771697
273280418,0.153614
273417461,0.704640
273448833,0.000708
274704311,0.859719
274746177,0.821963
274813393,0.601018
277227522,0.260840
277719684,0.511708
278163308,0.862291
279333899,0.635942
279692503,0.749989
279711316,0.593559
280721456,0.818885
281560271,0.830287
281909255,0.125972
282392522,0.167845
283110084,0.775762
283284818,0.268280
283499967,0.812541
284210345,0.384062
285744541,0.405550
286680865,0.895366
287407722,0.110756
288915151,0.385786
289145118,0.948057
289623381,0.183155
290011697,0.537299
291553031,0.355341
292699555,0.692455
293269370,0.048312
293465310,0.552759
293765638,0.604860
293816619,0.077744
294452239,0.643553
294991606,0.925655
295601582,0.350112
296946929,0.277233
298240756,0.356307
298718098,0.967913
298915258,0.440630
301799554,0.798958
302422512,0.932298
304222354,0.946577
305056580,0.606126
305216911,0.946598
305435798,0.634708
306614871,0.422870
306962931,0.979051
307897150,0.156766
308500560,0.918452
308861333,0.141717
309999584,0.081879
310199546,0.584107
310271883,0.855425
310586465,0.436972
311621168,0.580333
312797318,0.464398
312997895,0.045860
313008342,0.403017
313545488,0.203385
314797521,0.445128
314927206,0.888810
315244005,0.538757
315615420,0.742715
315657427,0.859630
316227968,0.500641
317808744,0.589815
318669118,0.522737
318681017,0.349204
320027703,0.456589
321589427,0.247880
321732170,0.483201
322134353,0.583022
322688820,0.137454
322868425,0.149549
323063606,0.556408
324828033,0.422190
326944732,0.320484
327526580,0.782524
329525509,0.855599
329899747,0.025099
330537050,0.039518
330718614,0.053936
331142058,0.635706
331376866,0.878117
331797450,0.494045
332638577,0.970055
332819736,0.172059
333615931,0.097249
333720818,0.366360
334069080,0.115073
334753435,0.002912
335033945,0.279731
335066641,0.383072
338701477,0.262815
340506013,0.221421
342460950,0.381432
342499618,0.922241
342893296,0.622512
343501683,0.488434
343653872,0.836283
344166129,0.936821
344464386,0.630600
345104604,0.824853
346043982,0.895828
347745538,0.747492
347971482,0.218949
348321777,0.251370
348819508,0.183063
349386919,0.681583
352547206,0.693178
353138804,0.555552
354197301,0.489495
354771693,0.470143
357461232,0.303696
357810318,0.609233
357936154,0.046137
358305500,0.388533
358421123,0.082932
359019937,0.614268
359119320,0.427434
359652362,0.239468
363247022,0.562953
363437423,0.143684
364514085,0.734755
364916934,0.128027
364968370,0.429861
366008526,0.353029
366939898,0.322967
367308660,0.526324
368204729,0.954879
370216378,0.845315
371726146,0.520950
372082694,0.974203
372892570,0.556637
373656619,0.333719
373758798,0.788817
374331041,0.134041
375374016,0.850863
376542499,0.288873
377188795,0.245258
377683003,0.308140
378181419,0.627591
380608558,0.260973
381144077,0.542608
381515832,0.736099
383906575,0.076136
385088319,0.717261
385521710,0.650230
385841800,0.576308
386553462,0.149602
386640525,0.642275
387528139,0.944287
387862476,0.884902
388540227,0.421830
388585144,0.286531
388666653,0.980608
388777195,0.319318
389236289,0.004293
389744436,0.286328
390477696,0.449387
390526317,0.454186
396158429,0.066518
396904079,0.078105
398045016,0.328134
398284768,0.754533
399617039,0.471450
400691253,0.006130
401859102,0.544882
402329017,0.616957
402434614,0.025393
405652616,0.384192
407805674,0.017921
407880875,0.665951
408168342,0.189632
408220808,0.643654
413362813,0.796785
413395567,0.735659
414191125,0.266419
414257018,0.800430
416305947,0.038678
418308596,0.768846
419161713,0.568195
421573665,0.840657
421863694,0.417547
424446981,0.443732
426251923,0.655235
427654338,0.978003
427847925,0.401405
428176844,0.507650
428741825,0.202117
428880240,0.064585
429543135,0.684722
430924698,0.701366
432973716,0.727245
435336487,0.459690
437190314,0.744869
438449199,0.000375
439434273,0.581046
440201085,0.441518
444361536,0.840778
444374745,0.856966
445317667,0.214408
446332475,0.600075
448792429,0.341333
456916306,0.420619
459846845,0.829488
463414347,0.610073
463422324,0.568280
464790606,0.402179
466920813,0.268712
469885689,0.153993
469921287,0.839910
470420282,0.668787
471306651,0.153147
471617923,0.766764
472145673,0.388512
472515859,0.979634
472522579,0.258077
473469102,0.250739
473524536,0.467659
473782936,0.811795
475274619,0.186606
475404591,0.097087
476512333,0.487417
478070780,0.863359
478309668,0.516770
479953114,0.112153
480655666,0.669529
480786828,0.643475
480804118,0.423461
480928357,0.623095
481430749,0.952337
483078503,0.699061
487840423,0.239531
488724506,0.859087
489720219,0.008740
491472275,0.227313
493015263,0.606921
494550045,0.209070
495447462,0.517085
496293711,0.275152
498563302,0.485013
500058151,0.332958
501322226,0.466133
503662020,0.537447
507415283,0.491004
509473454,0.644729
513778623,0.399470
514718176,0.223451
517840915,0.495482
517907432,0.833722
518027987,0.508525
519017852,0.313661
519505793,0.500550
520011678,0.563236
520697434,0.906923
523629500,0.673096
524649683,0.951871
524916657,0.785607
526977284,0.501134
533278348,0.291224
533713424,0.692270
534638680,0.043198
534745180,0.637137
535400371,0.390798
536781820,0.689575
538547125,0.385159
539492347,0.471511
540316720,0.742591
540351762,0.262874
540815308,0.444357
542230961,0.748263
543780273,0.951533
543899246,0.173649
544751564,0.752962
546964954,0.027014
547630729,0.714290
549596819,0.211981
549824334,0.737250
550272650,0.599987
555579293,0.646612
557465085,0.194952
562390825,0.419018
562517854,0.994916
562981626,0.980166
563387452,0.573142
564091125,0.226345
564273480,0.837530
564813651,0.006398
565042773,0.540943
565469671,0.914372
568695530,0.846072
570437806,0.509863
571483825,0.231299
571964470,0.213084
575504644,0.933127
576012298,0.165047
579377606,0.456757
579491814,0.978905
583390972,0.595231
586125611,0.892668
586132952,0.744266
586319054,0.212910
589754331,0.698157
590294390,0.607767
591584517,0.552133
592348961,0.496214
593175315,0.786779
593667852,0.362204
594156339,0.431738
594368622,0.296885
595713196,0.519024
596869617,0.563339
598348855,0.472556
600470774,0.473889
601290874,0.108934
601979135,0.800718
606726493,0.962645
606735694,0.937586
606981387,0.043277
611358661,0.376187
611403956,0.466965
617318310,0.131210
619362392,0.503330
625177508,0.204802
625955310,0.405859
626006840,0.621575
626331458,0.217847
627212847,0.579314
630030255,0.015794
633426347,0.715169
634904655,0.906844
701392680,0.219653
703599787,0.581104
724816394,0.525359
727242919,0.576734
730587960,0.155948
731965982,0.042140
733028388,0.856072
741492187,0.978965
747697374,0.319358
748310160,0.459921
749598222,0.542400
751011565,0.605132
754129262,0.705380
757345172,0.498760
758636750,0.813042
764423749,0.082953
768415572,0.356790
779495720,0.342894
780786054,0.785156
783142584,0.576933
789205164,0.455346
790055636,0.722576
798762666,0.809976
804734372,0.947940
805307714,0.294305
805333129,0.700148
809108984,0.330105
811624796,0.961378
816614216,0.804347
818551056,0.383967
820068792,0.864002
822540241,0.591249
822568802,0.392686
829859839,0.889319
830829828,0.253533
838265496,0.651524
838557542,0.588065
840528662,0.997625
842475074,0.658654
845139168,0.505191
849162614,0.446966
853748822,0.625919
860160420,0.844895
869207839,0.156942
873546254,0.059833
876656678,0.411823
879506286,0.661386
885659928,0.190132
887203226,0.614089
889115678,0.342483
896342461,0.179507
898952310,0.854066
900035040,0.114386
901209434,0.123194
903105691,0.577759
904396772,0.747318
905282768,0.604693
912634680,0.656585
915924998,0.849387
917749700,0.701169
918009306,0.395867
922427654,0.518648
923985200,0.098865
925795734,0.980779
930506466,0.412440
931594219,0.904978
931892910,0.610196
932585497,0.311218
936040214,0.700729
939015420,0.727204
942156122,0.809448
942868836,0.296184
948471642,0.976010
948620310,0.668039
952334024,0.704342
963145339,0.502671
963275773,0.094711
965133673,0.390704
966638065,0.892411
967423477,0.931406
970818296,0.508871
979818301,0.510000
993483668,0.183820
993962845,0.043193
996067051,0.687577
1003130904,0.863113
1009864844,0.056880
1010979907,0.503587
1017808566,0.118329
1018620445,0.165487
1024827330,0.402120
1024999375,0.009659
1025313223,0.662238
1031872406,0.048410
1046175163,0.292984
1051333165,0.732631
1057566710,0.693452
1068545598,0.623952
1069353853,0.248054
1071841692,0.125980
1072520654,0.916349
1081819903,0.727889
1098402872,0.125328
1104346478,0.313316
1115336587,0.672830
1123212380,0.681091
1134387428,0.274624
1143368334,0.094436
1146533180,0.489973
1155273433,0.734190
1164373388,0.759250
1166969684,0.677686
1176527791,0.761638
1188132697,0.373077
1190604492,0.802678
1193686536,0.406799
1199397170,0.381119
1216086978,0.449087
1216795250,0.874048
1242653575,0.384442
1247418349,0.868599
1249892281,0.465118
1250538404,0.200667
1251052585,0.141976
1251872904,0.644006
1258209258,0.553969
1265169745,0.645052
1268625612,0.325454
1270837801,0.719565
1271691679,0.920393
1287439165,0.729769
1289674926,0.879621
1297729854,0.950211
1311764197,0.131716
1313339132,0.206252
1319295614,0.804180
1328464994,0.488117
1334785333,0.046353
1334852306,0.535024
1338330434,0.848099
1340365914,0.553758
1353324606,0.367548
1354732754,0.299055
1355828240,0.700128
1360631528,0.266151
1370926345,0.048686
1375306027,0.653226
1377573355,0.394081
1380718279,0.160538
1380808520,0.813498
1387885346,0.499377
1403202007,0.610323
1406691746,0.130911
1407972582,0.662165
1414117614,0.650377
1417040330,0.752855
1418887076,0.515732
1421631721,0.721208
1421998471,0.748964
1428047612,0.642287
1435509080,0.044996
1450526228,0.244044
1456761750,0.617319
1458563664,0.363314
1460760210,0.375913
1469822852,0.397544
1470960901,0.348165
1478211248,0.896751
1480505023,0.501409
1483880702,0.239064
1488897421,0.114874
1495088653,0.940276
1499145156,0.053691
1506845246,0.667664
1510817994,0.514393
1512191946,0.430852
1516193521,0.978307
1525578882,0.581395
1536791610,0.917804
1548227732,0.426493
1549686492,0.596628
1551868069,0.678726
1559350598,0.685122
1571714280,0.482998
1590693098,0.906615
1592078822,0.640595
1592635465,0.458793
1600195111,0.125365
1601889872,0.078362
1610741862,0.554330
1614251834,0.956709
1629339452,0.343976
1645478802,0.656533
1645759142,0.752583
1646771184,0.309815
1647061712,0.381729
1654488295,0.868024
1660314608,0.636631
1681857542,0.564538
1692555433,0.027106
1692609740,0.483188
1697300972,0.661496
1702560355,0.349798
1707682164,0.480012
1723952785,0.745695
1725346819,0.675880
1854917430,0.026858
1858270231,0.391803
1858415868,0.849154
1861412166,0.946119
1869036517,0.042372
1881112440,0.792092
1884904412,0.527035
1892830382,0.913860
1899432967,0.383728
1900539194,0.696695
1901990995,0.149792
1909557109,0.354383
1912576375,0.887936
1927205629,0.066845
1954451161,0.657974
1957716374,0.317891
1963094388,0.396084
1963712388,0.266637
1966845822,0.770313
1967614440,0.537768
1975823378,0.273193
2148580382,0.305840
2150350748,0.614461
2153710723,0.080834
2154273384,0.137153
2159855251,0.999538
2178009186,0.040741
2191061814,0.752636
2198704819,0.832813
2203894490,0.241743
2208173625,0.416514
2216018301,0.503059
2225785909,0.644891
2233452180,0.304808
2233635295,0.637293
2233646658,0.249410
2244682254,0.035372
2246240480,0.844994
2247466446,0.303999
2248799216,0.298974
2257976822,0.854928
2270543852,0.124246
2275605806,0.616484
2278767387,0.241229
2279949104,0.791470
2279996258,0.980329
2280884857,0.705102
2280933884,0.194244
2288286854,0.017549
2292547999,0.214223
2298671550,0.516190
2300073361,0.722268
