uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
19266287	1.60217017335e-05	0.00244705140934	0.000934542045818	0.000175878201242	9.78391524334e-05	0.3	0.111111111111	0.692307692308	0.9875
216776631	0.0232305930897	0.0018381019784	0.010414285061	0.00173188299341	0.0359302639794	0.4	0.111111111111	0.846153846154	0.475
29590509	9.9571491407e-06	0.000543928136465	0.00899818235859	0.00599641208469	2.79540435524e-05	0.3	0.111111111111	0.384615384615	0.84375
92591950	4.50469325147e-05	0.000326356881879	0.00499422698797	0.000453145012612	0.000232950362937	0.3	0.111111111111	1.0	0.3625
2295018296	2.0816929365e-05	2.12569616549e-05	0.000251497553615	0.000188293133094	7.45441161397e-05	0.8	0.0	0.923076923077	0.9625
4340820854	6.62869702002e-07	6.25204754557e-05	9.14536558599e-05	5.17288827182e-05	0.0	0.9	0.333333333333	0.692307692308	0.45
4825930887	2.27068131962e-06	0.000185060607349	0.000553008825278	0.00163877100451	1.86360290349e-05	1.0	0.222222222222	0.615384615385	0.58125
790903590	2.09861726932e-05	0.00259585014092	0.00378103708446	0.000637299835088	0.000158406246797	0.6	0.0	1.0	0.95625
874865167	1.13816138195e-05	0.00086153215178	0.0790531117106	0.037867611305	7.92031233985e-05	0.6	0.222222222222	0.923076923077	0.26875
2236855903	6.23379592095e-06	0.00043764332819	0.00475416114134	0.00245608735146	4.65900725873e-05	0.7	0.111111111111	0.692307692308	0.5625
2590343858	2.27068131962e-06	0.000760248981541	0.000541577118295	0.000138633405685	0.0	0.8	0.222222222222	0.846153846154	0.725
2368167096	3.75156044112e-06	0.000470153975427	0.00111030454067	0.000858699453122	9.31801451747e-06	0.8	0.111111111111	0.538461538462	0.81875
952755865	2.48646656304e-05	0.0024833132851	0.00278933650373	0.000695236183733	8.85211379159e-05	0.6	0.111111111111	1.0	0.8
174925229	7.05180534044e-07	1.37545046003e-05	3.57240843203e-05	0.0	4.65900725873e-06	0.4	0.111111111111	0.538461538462	0.0
940501590	3.73745683043e-06	0.000824019866506	0.00424259225388	0.00572535273925	2.32950362937e-05	0.6	0.111111111111	0.384615384615	0.40625
69401520	1.80526216715e-06	0.000191312654894	0.00025435548036	2.06915530873e-05	1.86360290349e-05	0.3	0.111111111111	0.769230769231	0.875
204192344	6.48766091321e-06	0.00063520803063	0.0121318990352	4.13831061746e-05	1.86360290349e-05	0.4	0.111111111111	0.846153846154	0.1125
244255664	7.55389388068e-05	1.37545046003e-05	0.000914536558599	0.000192431443712	0.000237609370195	0.5	0.111111111111	0.846153846154	0.625
624424692	1.5513971749e-06	0.000215070435568	0.000241494810005	7.65587464229e-05	4.65900725873e-06	0.6	0.111111111111	1.0	0.5875
2966205003	4.2691629531e-05	0.00150674345848	0.00126320362156	0.00177326609958	0.000582375907342	0.9	0.222222222222	0.846153846154	0.48125
839041598	5.92351648597e-06	0.00174932290325	0.00978697014038	0.000167601580007	5.12490798461e-05	0.6	0.111111111111	1.0	0.95625
3633358032	4.82766593607e-05	0.00625079713606	0.0123376697608	0.00729791077388	0.000302835471818	0.9	0.222222222222	0.769230769231	0.99375
14640695	1.5908872848e-05	0.000777754714669	0.00538862087887	0.000198638909638	0.000191019297608	0.2	0.111111111111	0.384615384615	0.60625
719339280	1.33561193148e-05	6.75221134922e-05	0.00369958617221	0.00533221323059	1.39770217762e-05	0.6	0.111111111111	0.692307692308	0.3125
4542922882	3.38486656341e-07	4.3764332819e-05	0.000971695093511	1.24149318524e-05	4.65900725873e-06	0.9	0.222222222222	0.769230769231	0.0
905717526	5.27475039465e-06	0.0016055258097	0.00421829987654	4.13831061746e-05	5.59080871048e-05	0.6	0.111111111111	1.0	0.79375
15896985	6.16327786755e-06	3.12602377279e-05	0.000224347249531	0.0	9.31801451747e-05	0.2	0.111111111111	1.0	0.63125
557334459	0.000187267742621	0.0115475318167	0.0126163176185	0.00104078512029	0.00134179409052	0.6	0.0	0.923076923077	0.7625
317934789	8.40575196581e-06	0.0024833132851	0.000357240843203	6.20746592618e-06	9.31801451747e-05	0.5	0.0	0.923076923077	0.725
498606133	3.06330423989e-05	0.000556432231556	0.0623042320179	0.0463345948284	0.000135111210503	0.6	0.0	0.923076923077	0.68125
1066130576	1.00417708048e-05	0.000488910118064	0.0144868306736	0.0165015135871	2.79540435524e-05	0.7	0.0	0.769230769231	0.30625
49715720	3.81643705025e-05	0.00116913289102	0.179207725548	0.00228434746084	0.000647602008964	0.3	0.0	0.692307692308	0.34375
152887445	0.000330616841581	9.75319417109e-05	0.011291668572	5.37980380269e-05	0.00286994847138	0.4	0.111111111111	0.461538461538	0.6625
162130269	8.16599058423e-06	0.000285093368078	0.000987413690612	0.000117941852598	0.000186360290349	0.4	0.111111111111	0.769230769231	0.3125
172882920	5.64144427235e-08	0.000397630223898	4.00109744387e-05	6.20746592618e-06	0.0	0.4	0.111111111111	0.923076923077	0.1125
18027868	4.16056515086e-06	0.000698978915595	0.00118032374594	0.00560327257604	3.72720580699e-05	0.2	0.111111111111	0.846153846154	0.6625
113635077	0.000123646354839	0.00357116955803	0.03378355206	3.51756402484e-05	0.000754759175915	0.4	0.111111111111	0.692307692308	0.90625
635904401	5.1619215092e-06	0.000113787265329	0.0014032420321	8.48353676579e-05	5.12490798461e-05	0.6	0.222222222222	0.230769230769	0.5375
14203536	8.18009419491e-06	0.000387626947825	0.0746719100096	0.0280805066948	0.000181701283091	0.2	0.0	0.230769230769	0.8375
24306618	2.43146248138e-05	0.00162428195234	0.0359698660204	0.00245608735146	0.0002935174573	0.3	0.111111111111	0.846153846154	0.525
353351870	6.25636169804e-05	0.00210944084188	0.243673979149	0.100056074109	0.00121134188727	0.5	0.222222222222	0.769230769231	0.74375
862131258	9.8161130339e-06	0.00160802662872	0.00344951758197	0.00191396866057	8.85211379159e-05	0.6	0.111111111111	0.692307692308	0.85625
1023193092	6.55817896661e-06	0.000293846234642	0.00363385385706	0.00359412277126	1.39770217762e-05	0.6	0.111111111111	0.692307692308	0.51875
128210898	5.74863171353e-05	0.00420012554111	0.00567870044355	0.00153945154969	0.000540444842013	0.4	0.222222222222	0.846153846154	1.0
4013838856	7.19284144725e-06	0.000246330673296	0.000350096026339	8.89736782753e-05	2.79540435524e-05	0.9	0.222222222222	0.692307692308	1.0
1343876084	1.26227315594e-05	0.00147173199223	0.00304797887421	0.000223468773343	0.000158406246797	0.7	0.0	0.846153846154	0.86875
560595425	0.000173897519695	0.000161302826676	0.0926111161919	0.0612635503808	0.000647602008964	0.6	0.0	0.923076923077	0.18125
587931720	1.37510204139e-05	0.00114287429133	0.00267073254378	0.000581432641753	0.000130452203245	0.6	0.111111111111	0.846153846154	0.625
3409254867	9.47762637755e-06	0.000277590911023	0.000352953953084	0.000403485285202	6.9885108881e-05	0.9	0.333333333333	0.923076923077	0.61875
49010609	1.9533500793e-05	0.002195719098	0.000102885362842	0.0	1.39770217762e-05	0.3	0.111111111111	1.0	0.51875
3433544427	4.16056515086e-06	0.000301348691697	9.57405459783e-05	2.48298637047e-05	6.05670943635e-05	0.9	0.222222222222	0.538461538462	0.30625
17888100	1.66704678248e-05	0.00091780057969	0.0314972106635	0.00582467219407	0.000260904406489	0.2	0.111111111111	0.615384615385	0.35
93294953	6.55817896661e-06	0.000562684279101	0.000405825597878	1.44840871611e-05	6.9885108881e-05	0.3	0.0	0.923076923077	0.26875
1389906121	9.91483830866e-06	0.00155550942934	0.02919943756	0.0230897040901	2.32950362937e-05	0.7	0.111111111111	0.769230769231	0.075
7702542	0.00529828932088	0.00469278688771	0.135124205496	0.0281591345965	0.0321983991651	0.1	0.111111111111	0.384615384615	0.99375
3016501992	2.56403642178e-05	0.00368120559483	0.00579730440349	0.00702892058375	8.85211379159e-05	0.9	0.333333333333	0.769230769231	0.85
35536897	1.01545996902e-05	0.000555181822047	0.0411141341625	0.0334127199253	2.79540435524e-05	0.3	0.0	0.846153846154	0.2625
31296078	4.12530612416e-05	0.003156033601	0.0155471214962	0.000264851879517	0.000172383268573	0.3	0.111111111111	0.923076923077	1.0
17000866	4.53995227818e-05	0.000427640052117	0.00945116374777	0.000885598472136	0.000274881428265	0.2	0.111111111111	0.692307692308	0.7125
21695125	1.10149199418e-05	0.000837774371107	0.00133465179021	0.00189327710749	9.31801451747e-05	0.3	0.111111111111	0.923076923077	0.64375
2232234570	2.50480125693e-05	0.00234326742008	0.00164473684211	0.00243332664306	0.000288858450041	0.7	0.0	1.0	1.0
2666776129	5.64144427235e-08	1.37545046003e-05	3.57240843203e-05	4.13831061746e-06	0.0	0.8	0.0	0.846153846154	0.0
143628199	1.74602700229e-05	0.00143171888794	0.0154685285107	0.00135322757191	0.000153747239538	0.4	0.111111111111	0.692307692308	0.8375
369044765	6.43124647048e-06	0.000447646604263	0.00132179111985	0.0	0.00011181617421	0.5	0.222222222222	1.0	0.425
3630049992	1.92091177474e-05	0.00229825267775	0.00667325895103	0.00304372745914	0.000237609370195	0.9	0.222222222222	0.923076923077	0.9875
28054095	2.18605965554e-05	0.000476406022973	0.00243781151402	0.000709720270894	0.000186360290349	0.3	0.111111111111	0.846153846154	0.44375
24408575	3.48218147711e-05	0.00196939497685	0.05755149984	0.00271680092036	0.00077339520495	0.3	0.0	0.384615384615	0.73125
25856559	3.23677865126e-05	0.00280341811943	8.43088389958e-05	0.0	0.000358743558922	0.3	0.111111111111	0.461538461538	0.36875
34094609	5.30295761601e-06	0.000280091730042	0.0389664022132	0.000432453459524	5.12490798461e-05	0.3	0.222222222222	0.692307692308	0.4875
2896546515	8.5608916833e-06	0.000241329035259	0.000358669806576	8.27662123491e-06	4.19310653286e-05	0.8	0.222222222222	0.846153846154	0.54375
3485520135	1.01122888582e-05	0.00183310034036	0.00480989071288	0.0	8.38621306572e-05	0.9	0.0	0.769230769231	0.19375
124540457	4.79240690936e-05	0.000653964173267	0.00108172527322	8.27662123491e-06	0.00100168656063	0.4	0.111111111111	0.461538461538	0.98125
2366681	7.93892245227e-05	0.00118538821464	0.0356083382871	0.0574087140407	0.000959755495299	0.1	0.333333333333	0.692307692308	0.70625
23124635	0.00011476108011	0.000195063883422	0.0011403127715	0.000204846375564	0.0026416571157	0.3	0.222222222222	0.692307692308	0.80625
21980139	2.01681632737e-06	0.000116288084348	0.000498708217111	0.000105526920745	1.86360290349e-05	0.3	0.111111111111	0.692307692308	0.35
4159718177	3.83900282734e-05	0.00166179423761	0.00104171429878	0.000463490789155	0.000107157166951	0.9	0.111111111111	0.923076923077	0.70625
779576	2.81790141404e-05	0.00291095333722	0.0320002057707	0.0313001123551	0.000577716900083	0.1	0.111111111111	0.846153846154	0.375
636458745	2.49633909052e-05	0.00202441299526	0.0102242329325	0.0201246045327	0.000181701283091	0.6	0.111111111111	0.461538461538	0.94375
932800111	6.98692873131e-05	0.00584191322658	0.0329061685491	0.0262224052275	0.000559080871048	0.6	0.111111111111	0.769230769231	0.925
1672224415	2.17195604486e-06	0.000531424041374	0.001713327084	0.00804073752972	4.65900725873e-06	0.7	0.222222222222	0.846153846154	0.19375
22840740	1.58101475733e-05	0.000765250619578	0.0206685262243	0.00571914527333	0.000232950362937	0.3	0.222222222222	0.615384615385	1.0
368620668	2.76430769345e-06	0.000191312654894	0.00119032648955	9.1042833584e-05	2.32950362937e-05	0.5	0.111111111111	0.923076923077	0.9625
118885542	9.40710832415e-06	0.00103658948306	0.0119990054415	0.0050487389533	0.000149088232279	0.4	0.0	0.846153846154	0.9875
90440230	9.8161130339e-06	0.000511417489228	0.0406740134437	0.00168843073192	0.000279540435524	0.3	0.0	0.461538461538	0.75625
338779219	6.25918242018e-05	0.000827771095034	0.00687902967671	0.00431211966339	0.000493854769426	0.5	0.111111111111	0.538461538462	0.7625
246769138	0.000190398744192	0.00069147645854	0.00401110018748	2.06915530873e-06	0.00362936665455	0.5	0.111111111111	0.615384615385	0.875
127929667	1.66704678248e-05	0.000572687555174	0.000553008825278	8.06970570404e-05	0.000260904406489	0.4	0.0	0.769230769231	0.9625
476848835	2.99278618648e-05	0.00260585341699	0.025554151996	0.00449834364118	0.000158406246797	0.6	0.0	0.692307692308	0.15625
23654825	9.05733877926e-05	4.50147423281e-05	0.003836766656	2.68990190135e-05	0.00118338784372	0.3	0.111111111111	0.692307692308	0.4375
249843937	6.96718367636e-06	7.12733420195e-05	0.00180763866661	1.24149318524e-05	4.19310653286e-05	0.5	0.222222222222	0.846153846154	0.65625
634017251	1.50062417645e-05	0.00219821991702	0.00713624308382	0.00504666979799	3.72720580699e-05	0.6	0.0	0.846153846154	0.175
38739066	0.000122743723756	0.0106772467983	0.0429103411221	0.021419895756	0.000694192081551	0.3	0.222222222222	0.615384615385	0.95
56824433	1.32432904294e-05	0.000431391280644	0.0025278362065	0.00087939100621	9.78391524334e-05	0.3	0.111111111111	0.538461538462	0.88125
420958041	1.05918116213e-05	0.000806514133379	0.0351324934839	0.0146475504305	1.86360290349e-05	0.5	0.111111111111	0.230769230769	0.71875
866664906	7.38041946931e-05	0.00408008622824	0.016914639444	0.0273438874048	3.26130508111e-05	0.6	0.0	0.461538461538	0.225
51799302	1.73051303054e-05	0.0024695587805	0.0093497073483	0.000217261307416	0.00021897334116	0.3	0.111111111111	0.615384615385	0.99375
2900743415	6.48766091321e-07	0.000131292998457	0.000878812474279	0.00048832065286	0.0	0.8	0.0	0.692307692308	0.95
36171841	1.25804207273e-05	0.000583941240756	0.000321516758882	0.0	0.000149088232279	0.3	0.111111111111	0.461538461538	0.9875
195930557	7.15053061521e-06	0.000486409299045	0.00233921304129	0.000188293133094	6.52261016223e-05	0.4	0.222222222222	0.692307692308	0.9375
16438594	0.000138976979649	0.00423138577884	0.036980143125	0.0150468974051	0.00141633820665	0.2	0.222222222222	0.615384615385	0.875
453086264	2.63737519733e-06	0.000591443697811	0.000451552425808	0.000182085667168	2.32950362937e-05	0.6	0.222222222222	0.692307692308	0.71875
50378967	2.66135133548e-05	0.00119539149071	0.00947402716174	0.000389001198041	0.000372720580699	0.3	0.222222222222	0.923076923077	1.0
3388290885	0.000136649883887	0.00105534562569	0.00107458045635	0.00118976430252	0.000242268377454	0.9	0.111111111111	0.769230769231	0.25625
50769180	0.00935863421424	0.000421388004571	0.0344051511272	0.000128287629141	0.0382224955506	0.3	0.111111111111	0.846153846154	0.975
3267492818	2.51608414547e-05	0.00245080263786	8.2879875623e-05	8.27662123491e-05	7.45441161397e-05	0.9	0.222222222222	0.923076923077	0.91875
2358208718	1.47664803829e-05	0.000651463354249	0.00018290731172	2.06915530873e-06	6.9885108881e-05	0.8	0.111111111111	0.923076923077	0.9375
18497595	0.00239013890209	0.00181559460723	0.00279505235722	7.24204358055e-05	0.00140236118488	0.2	0.222222222222	0.153846153846	0.425
3820050292	7.74288226381e-06	0.000743993657923	0.000464413096164	7.65587464229e-05	2.32950362937e-05	0.9	0.333333333333	0.615384615385	0.26875
235271965	0.000105777080107	0.000897794027544	0.0042568818876	4.5521416792e-05	0.00268824718829	0.5	0.111111111111	0.923076923077	0.8875
19615120	7.48901727155e-06	0.000272589272987	0.00305226576432	0.000366240489645	9.78391524334e-05	0.3	0.111111111111	0.307692307692	0.75625
1071777608	0.000508900584198	0.000247581082805	0.00199340390507	2.48298637047e-05	0.00454253207726	0.7	0.111111111111	0.692307692308	0.875
3690067995	3.97721821201e-06	0.000230075349677	0.00595020348438	0.0642183041617	7.92031233985e-05	0.9	0.111111111111	0.923076923077	0.6625
3010143747	5.26064678397e-05	0.00434767386319	0.00408969317298	0.00118148768128	0.000265563413748	0.9	0.0	0.692307692308	0.8625
278005891	0.000313142467948	0.0166079391001	0.00320516484521	0.000647645611632	0.00228757256404	0.5	0.111111111111	0.923076923077	0.59375
831988088	3.9687560456e-05	0.0012754176993	0.0486404842471	0.0421652468813	4.65900725873e-05	0.6	0.111111111111	0.692307692308	0.8
23247996	2.82354285831e-05	0.00116288084348	0.010184221958	0.000109665231363	0.000824644284796	0.3	0.111111111111	0.384615384615	1.0
4147751584	3.63591083353e-05	0.00584816527413	0.000478702729892	0.00101388610128	0.00033078951537	0.9	0.111111111111	0.846153846154	0.99375
22024503	2.98714474221e-05	0.0025245767989	0.0126091728017	8.27662123491e-06	0.00036806157344	0.3	0.0	0.615384615385	0.69375
21798534	8.09547253083e-06	0.000834023142579	0.0270317001235	0.00223054942281	0.000116475181468	0.3	0.111111111111	0.692307692308	0.83125
42007823	1.72487158627e-05	0.000373872443225	0.0606552082857	0.0196383530351	0.0002935174573	0.3	0.111111111111	0.846153846154	0.84375
721504266	1.4540822612e-05	0.000213820026059	0.00763923819105	0.0110886032995	5.12490798461e-05	0.6	0.111111111111	1.0	0.8375
190053325	1.21714160176e-05	0.000830271914052	0.00802220037496	0.0461525091612	9.31801451747e-05	0.4	0.0	0.692307692308	0.9875
205340154	1.28060784982e-05	0.000407633499971	0.00321945447894	3.93139508658e-05	0.000163065254056	0.4	0.222222222222	0.692307692308	0.65
1964042322	5.78248037916e-07	0.000562684279101	0.000107172252961	0.0	0.0	0.7	0.111111111111	0.769230769231	0.24375
18455366	2.22837048758e-06	0.000302599101206	0.000487276510128	0.00117941852598	1.39770217762e-05	0.2	0.222222222222	0.615384615385	1.0
616297361	6.12942920191e-05	1.37545046003e-05	0.000110030179706	0.000515219671873	4.65900725873e-05	0.6	0.0	0.692307692308	0.0
2746414153	1.16777896438e-05	0.000764000210069	0.000571585349124	0.000208984686182	3.26130508111e-05	0.8	0.111111111111	0.692307692308	0.90625
44893	1.26227315594e-05	0.00208318224218	0.0112487996708	0.00355067050978	0.000130452203245	0.0	0.0	0.461538461538	0.8125
3320162663	1.67832967103e-06	0.000562684279101	0.000282934747817	0.000295889209148	0.0	0.9	0.111111111111	1.0	0.2625
24795242	6.08429764773e-05	0.00035261548157	0.011476004847	2.89681743222e-05	0.000596352929118	0.3	0.0	1.0	0.64375
222622640	0.000401924697184	0.00285843613784	0.076931101102	0.0330920008525	0.00548365154353	0.4	0.222222222222	0.538461538462	0.98125
3892157481	1.12828885447e-07	2.62585996914e-05	3.85820110659e-05	2.89681743222e-05	0.0	0.9	0.111111111111	0.615384615385	0.0
35277267	1.06341224534e-05	0.00109035709195	0.0128435227948	0.070165056519	0.000149088232279	0.3	0.111111111111	0.461538461538	0.7625
14236852	4.78112402082e-06	0.000446396194754	0.0102928231744	0.00265265710579	8.85211379159e-05	0.2	0.0	0.615384615385	0.2125
1546147508	1.69243328171e-06	1.87561426367e-05	0.000135751520417	8.27662123491e-06	2.79540435524e-05	0.7	0.333333333333	1.0	0.84375
19069521	2.80943924763e-05	0.000420137595062	0.00249782797567	0.000148979182228	0.000391356609734	0.3	0.111111111111	0.461538461538	0.45
197843269	0.000127849230822	0.00459900617452	0.0121776258631	0.00262989639739	0.00187292091801	0.4	0.0	1.0	0.29375
376562166	6.62869702002e-06	0.000458900289845	0.0007830719283	0.000184154822477	3.26130508111e-05	0.5	0.111111111111	0.384615384615	0.775
3738917600	8.0390580881e-07	5.12667898737e-05	0.000524429557822	0.001541520705	1.39770217762e-05	0.9	0.222222222222	0.923076923077	0.7875
18678924	0.00148959515289	0.0060644861192	0.119135534318	0.00203604882379	0.0149740493296	0.3	0.111111111111	0.461538461538	0.7375
32029132	0.000259591058192	0.0142384130803	0.00998416708583	0.000237952860504	0.000610329950894	0.3	0.111111111111	1.0	0.625
394359359	5.44258336175e-05	0.00376123180342	0.010954433216	8.27662123491e-06	0.000484536754908	0.5	0.111111111111	0.769230769231	0.80625
78514857	0.000122080854054	0.000731489562832	0.150854234304	0.141776452599	0.00113679777113	0.3	0.111111111111	0.538461538462	0.9875
403858219	2.90534380026e-06	0.000172556512258	0.000197196945448	6.8282125188e-05	4.65900725873e-06	0.5	0.111111111111	1.0	0.425
36890646	0.000278870693993	0.00241203994308	0.0297924573597	0.00069937449435	0.00316812493594	0.3	0.111111111111	0.769230769231	1.0
21233325	0.000233781450646	0.00364244290005	0.0287964698889	0.000126218473832	0.00219439241886	0.3	0.111111111111	0.615384615385	0.84375
98458379	1.86731805415e-05	0.000400131042917	0.00102742466505	0.0	0.000167724261314	0.3	0.222222222222	1.0	0.925
359516410	1.46536514974e-05	0.000731489562832	0.0264201037999	0.0237414880123	3.72720580699e-05	0.5	0.111111111111	1.0	0.4375
34122276	4.7247095781e-06	0.000468903565918	0.00284506607527	0.0024188425559	0.000144429225021	0.3	0.111111111111	0.615384615385	0.68125
75475026	1.19034474147e-05	0.00106159767324	0.0071319561937	0.000856630297814	0.0	0.3	0.111111111111	0.846153846154	0.86875
18697888	0.000242441067604	0.00219321827899	0.033143376469	0.00575432091357	0.00385299900297	0.3	0.111111111111	0.615384615385	0.9875
17238590	1.83487974958e-05	0.001235404595	0.156935902419	0.0136212493974	0.000302835471818	0.2	0.222222222222	0.846153846154	0.175
236026761	0.000733556998734	0.0044727148141	0.0704193150121	0.0130067102707	0.00871700258109	0.5	0.111111111111	0.615384615385	0.68125
71416149	8.29292308036e-06	0.000230075349677	0.00103314051854	6.41438145706e-05	6.9885108881e-05	0.3	0.111111111111	0.230769230769	0.95625
22545491	8.32395102386e-05	0.000295096644151	0.00441835474873	2.06915530873e-05	0.00273949626814	0.3	0.111111111111	0.615384615385	0.425
333043953	2.80379780336e-05	0.00231575841088	0.00448122913713	0.00141116392055	0.000153747239538	0.5	0.111111111111	1.0	0.33125
35767305	2.9476546323e-06	0.000795260447797	0.00134322557044	4.13831061746e-05	4.19310653286e-05	0.3	0.222222222222	0.615384615385	0.14375
1699623224	1.61486342296e-05	0.00135044226984	0.00828370067218	0.00307683394408	7.92031233985e-05	0.7	0.0	0.692307692308	0.525
39454438	0.000461244483708	0.0226011518772	0.0553951941104	0.00180016511859	0.000358743558922	0.3	0.111111111111	0.615384615385	0.83125
858646280	0.00126909930351	0.0487647204459	0.0813780351182	0.00379069252559	0.00825110185522	0.6	0.111111111111	0.846153846154	1.0
129760550	2.06617896475e-05	0.0014954897729	0.00882099090036	0.000136564250376	0.000349425544405	0.4	0.0	0.538461538462	0.96875
48549738	1.79538963968e-05	0.00209193510875	6.43033517765e-05	0.0	1.86360290349e-05	0.3	0.111111111111	0.615384615385	0.8625
949835311	4.67816766285e-05	0.00335859994148	0.040069561937	0.0	0.00033078951537	0.6	0.0	0.692307692308	0.9875
307629778	0.000586329406836	0.0109498360713	0.0271545909735	0.0206418933599	0.000745441161397	0.5	0.222222222222	1.0	0.975
2177123702	6.0504489821e-05	0.000245080263786	0.110173076044	0.102524576392	0.000316812493594	0.7	0.111111111111	0.846153846154	0.075
886157270	7.50312088223e-06	0.00141796438334	0.00123605331748	0.000161394114081	1.86360290349e-05	0.6	0.111111111111	0.538461538462	0.5
3310908151	1.01545996902e-05	0.00205942446151	0.000185765238465	0.000177947356551	9.78391524334e-05	0.9	0.0	0.846153846154	0.9125
