"uid"	"cat"	"name"	"screen_name"	"description"	"verified"	"location"	"lat"	"lon"	"country"	"countryID"	"created_at"	"followers_count"	"friends_count"	"statuses_count"	"favourites_count"	"listed_count"
161858263	1.0	"Paul Barnhill"	"barnonahill"	"I'm a dreamer and I'm headed for the top. Egalitarian. #Bernie2016"	False	"James Madison University"	38.43809	-78.87315	"United States"	"6252001"	"2010-07"	914.0	799.0	19010.0	4923.0	7.0
1852458776	0.0	"Eric Gurr"	"gurrforcongress"	"Running for state
Senate in 4th district in Ohio. It's time for outsiders like Trump and Ben Carson no more politicians!"	False	"Ohio"	40.25034	-83.00018	"United States"	"6252001"	"2013-09"	1448.0	1778.0	786.0	53.0	31.0
600455121	1.0	"✿ Maria ✿"	"mariabiabaaby"	":^). 18. sru 19, PoliSci"	False	""	""	""	""	""	"2012-06"	1027.0	688.0	17159.0	2883.0	3.0
930198085	0.0	"Amy"	"IBroughtTheFood"	"18. English, History and Sociology student. Kate Bush junkie. Charles."	False	"Yorkshire, England"	53.91667	-0.5	"United Kingdom"	"2635167"	"2012-11"	2727.0	1826.0	29800.0	9587.0	16.0
856626722	0.0	"Hillary Clinton"	"HillaryClenton"	"Senator Hillary Clinton and Secretary of State in the United States, special account in the debate about the issues of the Middle East and the future of the Uni"	False	"Washington, DC"	38.89511	-77.03637	"United States"	"6252001"	"2012-10"	22.0	14.0	27.0	0.0	0.0
10404232	0.0	"sellitman"	"sellitman"	"I'm the Craft Beer drinking Liberal your Mother warned you about. #FeelTheBern #BLM Sorry, no Uniteblue followbacks!"	False	""	""	""	""	""	"2007-11"	2543.0	1767.0	26258.0	248.0	113.0
779798576	1.0	"Conservative Realism"	"ConserveRealism"	"An independent, former Marine who believes Conservative Realism provides a road-map to a successful pursuit of the American Dream"	False	"Outside and to the Right of DC"	""	""	""	""	"2012-08"	1636.0	1953.0	396.0	2.0	21.0
61239011	0.0	"College Republicans"	"UofMCRs"	"Chair: @Anders_Koskinen  Vice Chair: @masonnuss Treasurer: Dylan Mato  Secretary: @RebeccaDorin2 MSA Rep: @TheoMenon"	False	"Minneapolis, MN"	44.97997	-93.26384	"United States"	"6252001"	"2009-07"	797.0	196.0	988.0	93.0	33.0
402770316	0.0	"David Cartwright"	"TrumpPhillyPro"	"Head Golf Professional at Trump National Golf Club - Philadelphia"	False	"Pine Hill, NJ"	39.78428	-74.99211	"United States"	"6252001"	"2011-11"	317.0	110.0	188.0	11.0	1.0
103123707	1.0	"Bernie Hatefield"	"BernieHatefield"	"TIA - This Is Africa"	False	""	""	""	""	""	"2010-01"	876.0	131.0	954.0	12.0	4.0
1137418664	1.0	"Remi Sonaiya"	"oluremisonaiya"	"Presidential candidate for Kowa Party in Nigeria's 2015 Elections; Retired Professor of French and Applied Linguistics."	True	"Ile-Ife, Nigeria"	""	""	""	""	"2013-01"	6947.0	152.0	1935.0	82.0	36.0
868171621	1.0	"Here Are The News"	"HereAreTheNews"	"All of The News for people heads. Where did the thing go at? We tell you for the truths!"	False	""	""	""	""	""	"2012-10"	2919.0	51.0	356.0	17.0	72.0
335115633	1.0	"Steven Joseph"	"followsjoseph"	"Live Life You! Expect The Unexpected! Supports @TraceAmounts #PJNET"	False	"United States"	39.76	-98.5	"United States"	"6252001"	"2011-07"	3725.0	3457.0	7570.0	3272.0	118.0
3424446287	1.0	"E's for Hillary"	"Entrepreneurs4H"	"We mobilize entrepreneurs & their networks to support @HillaryClinton's campaign to become President of the United States."	False	""	""	""	""	""	"2015-08"	328.0	203.0	605.0	563.0	9.0
92154216	0.0	"RIP jeb bush"	"b_wood1234"	"until next time"	False	""	""	""	""	""	"2009-11"	318.0	306.0	872.0	3056.0	5.0
304750149	0.0	"Will Graham"	"TellaGraham"	"Exec. Director of the Billy Graham Training Center at The Cove (@TheCoveNC) & an Associate Evangelist with the Billy Graham Evangelistic Association (@BGEA)."	False	"Asheville, North Carolina"	35.60095	-82.55402	"United States"	"6252001"	"2011-05"	12742.0	138.0	1820.0	18.0	160.0
461824139	0.0	"Maui Democrats"	"MauiDemParty"	"Official Maui County Democratic Party"	False	"Maui, HI"	20.86774	-156.61706	"United States"	"6252001"	"2012-01"	106.0	160.0	704.0	266.0	5.0
282709676	0.0	"Donald Trump Org"	"DonaldTrumpOrg"	"http://t.co/HJU39th02w http://t.co/W2QODssCdT"	False	""	""	""	""	""	"2011-04"	58.0	183.0	323.0	0.0	0.0
3365881557	0.0	"AmyTrumpHeadquarters"	"vote4thedonaldj"	"AMY'S MONO:VOTE:DONALD TRUMP AND BE HAPPY BECAUSE OBAMA DON'T GIVE A CRAP! LET'S MAKE AMERICA GRATE AGAIN."	False	"North Carolina, USA"	34.00071	-81.03481	"United States"	"6252001"	"2015-07"	537.0	176.0	337.0	2.0	3.0
1581832626	1.0	"Bernie Sanders"	"justinHRandolph"	"FSU Do it for the yeti Chapter President FBLA, Workaholic"	False	""	""	""	""	""	"2013-07"	278.0	596.0	346.0	678.0	1.0
52340158	1.0	"nick"	"ficknouts"	"#Bernie2016 ♋️ ⚣ I'm a curious sniffer."	False	"wsu vancouver"	""	""	""	""	"2009-06"	378.0	1107.0	6427.0	10349.0	6.0
192424625	1.0	"BERNIE LEVV"	"bernielevv"	"Creator || Femme Fatale CONTACT: bernie@lionmgmt.com Instagram// bernielevv"	False	"CHICAGO"	41.85003	-87.65005	"United States"	"6252001"	"2010-09"	1096.0	197.0	52638.0	17037.0	8.0
23766675	1.0	"Clint Springer"	"clintspringer"	"Associate professor in Phila, PA. My research examines the response of plants to global climate change. Also, craft beer."	False	"SE Pennsylvania USA"	40.27245	-76.90567	"United States"	"6252001"	"2009-03"	1179.0	1405.0	10842.0	10698.0	58.0
120497731	1.0	"Hillary Clinton"	"FMLHClinton"	""	False	""	""	""	""	""	"2010-03"	31.0	0.0	13.0	0.0	0.0
296293850	1.0	"Missy Says What ??!!"	"pootie5"	"International Woman of Mystery, Writer & Irish Dancer. Loves Laughter, Fine Shrubberies & #ShelterDogs. Bernie Sanders supporter !! https://t.co/nuBuflYjUL"	False	""	""	""	""	""	"2011-05"	1877.0	2456.0	3963.0	2266.0	82.0
15158121	1.0	"Barack NObama"	"baracknobama"	"CHANGE: We Can't Believe In"	False	"Beyond any scrutiny."	""	""	""	""	"2008-06"	306.0	86.0	120.0	0.0	2.0
59552215	1.0	"Sanders Unfiltered"	"SandersShow"	"Get weekly Senator Sanders Unfiltered episodes delivered to you on Facebook, Twitter, or email. Sign up at: http://t.co/91RH32giJC"	False	"Vermont "	44.00034	-72.74983	"United States"	"6252001"	"2009-07"	1248.0	1780.0	73.0	0.0	138.0
251676305	1.0	"News, Porn & SexToys"	"PoliticsNPorn"	"The Best Adult News & Politics w/ a side of Sex Toy Shopping!  NEW & Time Tested Adult Toys http://t.co/am3kpP5zmp 
Condom, Toy & Lube Sale Going On Now!!!"	False	"St. Petersburg, FL"	27.87307	-82.51007	"United States"	"6252001"	"2011-02"	4959.0	2139.0	554.0	43.0	40.0
44309369	0.0	"Purdue Democrats"	"purduedemocrats"	"A political organization of student Democrats at Purdue University in West Lafayette, IN."	False	"West Lafayette, IN"	40.42587	-86.90807	"United States"	"6252001"	"2009-06"	836.0	350.0	979.0	103.0	31.0
2478915326	1.0	"a large son"	"Clint_Bing"	"i am a calm dad online. often found making calm online comments about my son"	False	"england and courmayeur"	""	""	""	""	"2014-05"	1981.0	464.0	5228.0	6327.0	43.0
933262820	1.0	"Young Republicans"	"youngrepubs2016"	"Three college girls, disappointed by the liberalism in America. Let's tell people what conservatism is all about and turn this country red in 2016!"	False	""	""	""	""	""	"2012-11"	1199.0	1618.0	352.0	107.0	3.0
1707468307	1.0	"David"	"DavidJHinkley"	"Fleet Boatswain's Mate in my youth. I research WW2, Vietnam, Navy history. Brother of a Captain Phillips rescuer. I Love @SandraArchangel. #Bernie2016"	False	"Michigan"	44.25029	-85.50033	"United States"	"6252001"	"2013-08"	1731.0	1561.0	45833.0	17580.0	72.0
3122706789	0.0	"Ashley Spry"	"Ashley_spry09"	"Mother of Cam Newton's child. Hillary Clinton is Bae. Bernie Sanders and the GOP are cray. Too pretty to be a Bama fan. Too tan to vote for Donald Trump"	False	"In the heads of Twitter Trolls"	""	""	""	""	"2015-03"	1509.0	419.0	24708.0	18951.0	47.0
65691824	0.0	"Carly Fiorina"	"CarlyFiorina"	"Businesswoman, wife, mother, & grandmother. A conservative who believes in unlocking human potential & holding govt accountable."	True	"Virginia "	38.34982	-81.63262	"United States"	"6252001"	"2009-08"	670823.0	696.0	3930.0	19.0	6419.0
15525476	0.0	"Adam Graham"	"grahamorama"	"By 50 percent more influential than any other human being"	True	"Lafayette Coney Island"	""	""	""	""	"2008-07"	6349.0	382.0	53416.0	8896.0	150.0
594031100	1.0	"Bryan"	"BRYANBEJA"	"A progressive Texan that now resides in the north | ponchos are forever | opinions are my own #Liberal #Feminist #Hillary2016"	False	"MICHIGAN"	44.25029	-85.50033	"United States"	"6252001"	"2012-05"	393.0	549.0	14814.0	2336.0	5.0
56814044	1.0	"Chris Sanders"	"Chris_Sanders_"	"I prefer riding uphill"	False	"California"	34.68743	-116.78467	"United States"	"6252001"	"2009-07"	6958.0	30.0	205.0	3.0	259.0
17373636	0.0	"The Petty Duke Show"	"theeclarkjones"	"Clark Jones, NYC! Host of @comedyattheknit comedian/Seeso's Night Train w/ Wyatt Cenac.   ig: @theeclarkjones"	False	"Brooklyn!"	40.6501	-73.94958	"United States"	"6252001"	"2008-11"	2786.0	1086.0	39603.0	4277.0	72.0
235190657	1.0	"Chuck Fleischmann"	"RepChuck"	"My official House office Twitter account. I work for the people of TN-03."	True	"Washington, D.C./TN-03"	""	""	""	""	"2011-01"	7138.0	627.0	1456.0	3.0	543.0
782510317	0.0	"Øphelia McGraw"	"OpheliaMcGraw"	"Freedom loving informed atheist and liberal progressive and socialist, single payer, gun law reform #UniteBlue #BernieSanders2016"	False	"Boston"	42.35843	-71.05977	"United States"	"6252001"	"2012-08"	851.0	809.0	5750.0	2231.0	34.0
70238870	1.0	"SLU Democrats"	"SLUDems"	"Expressing and supporting the ideals of the Democratic Party around the SLU community. We support the @POTUS, @GovJayNixon, @Clairecmc, @lacyclay & @MayorSlay"	False	"St. Louis, MO"	38.62727	-90.19789	"United States"	"6252001"	"2009-08"	463.0	163.0	559.0	11.0	26.0
4340446218	1.0	"Bernie Sanders"	"BernieSandors"	"I'm running 4 president and hope I can get enough lazy welfare Whores to vote for me. I'll finish turning the U.S into a 3rd world hell under sharia law. parody"	False	"in your pocket"	""	""	""	""	"2015-11"	129.0	7.0	517.0	773.0	7.0
349222062	0.0	"Santa Cruz Symphony"	"SCCSymphony"	"Since 1958, the Santa Cruz Symphony performs critically acclaimed classical concerts and provides engaging educational programs to youth and music students."	False	"Santa Cruz, CA"	36.97412	-122.0308	"United States"	"6252001"	"2011-08"	210.0	159.0	162.0	137.0	16.0
1608278472	0.0	"Jeremy Alford"	"LaPoliticsNow"	"Jeremy Alford: Publisher-editor of http://t.co/e6D0oR1gA5 and LaPolitics Weekly."	False	"Baton Rouge-New Orleans, La."	""	""	""	""	"2013-07"	3985.0	1332.0	3008.0	342.0	114.0
32244988	0.0	"Ryne【=◈︿◈=】Marshall"	"RyneMarshall"	"I'm just a soul whose intentions are good.
.
#BernieSanders2016 #QuesoGang #Sensate (◕,,,◕)"	False	"Muscatine, IA"	41.48392	-91.11276	"United States"	"6252001"	"2009-04"	804.0	719.0	44772.0	15615.0	6.0
4142530349	1.0	"Cats_for_Bernie"	"Cats_for_Bernie"	""	False	"Palm Beach, FL"	26.71534	-80.05337	"United States"	"6252001"	"2015-11"	1595.0	761.0	7118.0	4540.0	52.0
229213812	0.0	"Lisa Kennedy"	"LisaEDK"	"Christian, wife, and mama. Conservative Texan. Photographer. Blogger. #CruzCrew https://t.co/mZSUdM003Y"	False	"Texas"	31.25044	-99.25061	"United States"	"6252001"	"2010-12"	309.0	1039.0	1275.0	94.0	16.0
55235304	1.0	"TaryN7"	"InTransit74"	"Life is a Beach and then you die. Petrolhead, gamer, smart ass, & ambassador of Drum & Bass. Lover of chicken wings, & @MCFC. Food pornographer. #FeelTheBern"	False	"Embrace your weird"	""	""	""	""	"2009-07"	1034.0	720.0	78085.0	22425.0	57.0
1895188093	0.0	"Graham Beer"	"grahambeernews"	"Host and Producer of Cobourg Media & Graham Beer Show ~ CCI Wolves"	False	"Cobourg, Ontario"	43.95977	-78.16515	"Canada"	"6251999"	"2013-09"	952.0	651.0	1602.0	4473.0	15.0
910884566	1.0	"Bubba Bush"	"BubbaBushMMA"	"MMA Fighter  |  Wargaming Nerd  |  Fightin' Texas Aggie  |  Sinner saved by grace, through faith."	True	"College Station, Texas"	30.62798	-96.33441	"United States"	"6252001"	"2012-10"	1146.0	193.0	624.0	65.0	38.0
35914260	1.0	"Steven Gammon"	"skg3"	"love to play and watch all sports; co-owner of Tiger Moving; @workaholicscc is best show ever #clemson #solidorange #bbn #weareuk #bernie2016"	False	"greenville sc via lexington ky"	""	""	""	""	"2009-04"	20232.0	16018.0	1894.0	828.0	64.0
39321718	0.0	"Tylerman V Huckman"	"TylerHuckabee"	"The greatest rapping buffalo of them all. Bylines @TheWeek @christandpc @gradientdotis"	False	"Nashville"	36.16589	-86.78444	"United States"	"6252001"	"2009-05"	7372.0	914.0	11999.0	3280.0	153.0
83189725	0.0	"A Girl From Kentucky"	"_CaramelSundaee"	"a woman with a future and a past... lil attitude problem? it's all good ♥️ #MiasMomma #Bernie2016"	False	"Big Blue Nation, KY"	""	""	""	""	"2009-10"	869.0	519.0	14072.0	309.0	27.0
548357566	0.0	"darryl petitt"	"darrylpetitt"	"A life of service doesn't mean you have to have the government suggest, force or help you do it.  Liberals don't own compassion. #tcot #ccot #pjnet #cruzcrew"	False	"san antonio, texas"	29.42412	-98.49363	"United States"	"6252001"	"2012-04"	1130.0	1131.0	5159.0	1642.0	40.0
1109549286	0.0	"#CruzCrew"	"DonGalt"	"#TedCruz2016, #NeverTrump Conservative,Christian,Capitalist, Constitution,States Rights, #IStandwithIsrael,Samaritan's Purse, Husband, Father,Mark Levin,Golf"	False	""	""	""	""	""	"2013-01"	2346.0	2773.0	6645.0	410.0	40.0
40579488	0.0	"Democrats Hate Ameri"	"DemsHateAmerica"	"The Democrat Party hates the traditions and values that made America great.  We are happy to reveal the truth about this disgraceful party."	False	"Earth."	0.0	0.0	""	""	"2009-05"	1036.0	1993.0	13475.0	33.0	55.0
255213932	0.0	"Z.L.S."	"ZLS_Politics"	"Political junkie, Conservative, Watching closley the political debate in Washington and all over the country, hope for a better tomorrow."	False	"Brooklyn NY"	40.6501	-73.94958	"United States"	"6252001"	"2011-02"	769.0	50.0	11511.0	10.0	14.0
34810105	0.0	"Glen Asbury"	"glenasbury"	"Catholic. Conservative. Republican. Helpless political junkie. I sell insurance for a living."	False	"Kokomo, IN, USA"	40.48643	-86.1336	"United States"	"6252001"	"2009-04"	3789.0	1126.0	42865.0	42.0	224.0
414347232	1.0	"Ben"	"benjaminfosterr"	"I love Jadeh | 3rd place fantasy football player | Caps | Bills | Nats | Wiz"	False	"Manassas Park"	38.784	-77.46971	"United States"	"6252001"	"2011-11"	623.0	431.0	6706.0	2402.0	3.0
94429546	0.0	"Hilary Williams"	"procreater"	"Theatre producer. - Tomorrow Morning - Wythe/Regan De Wynter Williams All Male G&S/Sweeney Todd in Pie Shop and Barbarians -Rachel Edwards/In The Heights KingsX"	False	"London"	51.50853	-0.12574	"United Kingdom"	"2635167"	"2009-12"	389.0	432.0	245.0	27.0	10.0
533416866	0.0	"IUP Republicans"	"IUPGOP"	"Official College Republicans Chapter at Indiana University of Pennsylvania."	False	"Indiana, Pennsylvania"	40.65205	-79.08755	"United States"	"6252001"	"2012-03"	328.0	323.0	265.0	44.0	4.0
23019009	0.0	"Progressive Peanut"	"LMKay"	"Liberal progressive. Lover of democracy, freedom and equality. #Bernie2016 #FeelTheBern #Hillary2016, #VoteBlue, #UniteBlue, Obama supporter, JFK admirer."	False	"Pennsylvania"	40.27245	-76.90567	"United States"	"6252001"	"2009-03"	976.0	804.0	9309.0	5597.0	23.0
22956220	0.0	"Tammy Bruce"	"HeyTammyBruce"	"Independent Conservative, NYT Best-Selling Author, @FoxNews Contributor, @WashTimes Columnist, Radio Talk Show Host. Italian. Scottish. Bookish."	True	"New York/Los Angeles"	""	""	""	""	"2009-03"	99257.0	990.0	76348.0	4651.0	3307.0
903168284	0.0	"TheTweetest"	"AtweetN"	"I SEE ALL Creator of https://t.co/hNGvKZq5Vw and https://t.co/xTxNfua6da Flattered to be followed by @SenTedCruz @toddstarnes @KennedyNation @pzf & YOU."	False	""	""	""	""	""	"2012-10"	1958.0	1843.0	25771.0	4049.0	23.0
17859893	1.0	"Nat Lowe"	"natlowe"	"Community organizer. Ulti nerd. Outreach and comms at @bccla. Tweets are my own. And yes, I do #FeelTheBern!"	False	"Vancouver, BC"	49.24966	-123.11934	"Canada"	"6251999"	"2008-12"	817.0	356.0	4214.0	1093.0	37.0
63470499	0.0	"Sam H"	"OutragedPeople"	"Outraged over corruption, cronyism, and utter disregard for the Constitution. NOBAMA 2012! Congress is fiddling while US burns."	False	"Moved to Virginia"	""	""	""	""	"2009-08"	1690.0	1867.0	6161.0	33.0	71.0
25998512	1.0	"Bernie Hayes"	"berhay"	""	False	"St. Louis MO."	38.62727	-90.19789	"United States"	"6252001"	"2009-03"	799.0	810.0	624.0	14.0	9.0
1662638689	0.0	"Hood Conservatives"	"hoodcons"	"Urban conservatives engaging those living the inner city by giving them hand ups instead of hand outs. #tcot #bcot #latism"	False	"Kansas City, MO"	39.09973	-94.57857	"United States"	"6252001"	"2013-08"	1084.0	235.0	821.0	93.0	33.0
7892772	0.0	"Clinton Judy"	"CreativeEmbassy"	"Clinton Judy is a Father, Hacker, Web Developer, Music Producer, Amateur Photographer... frankly, he's spread himself a little thin."	False	"State College, Pa"	40.79339	-77.86	"United States"	"6252001"	"2007-08"	268.0	342.0	1788.0	24.0	16.0
1379288282	0.0	"Feisty☀️Floridian"	"peddoc63"	"Doctor & daughter of legal immigrants living American Dream! Followed by: Sheriff Clarke, Allen West, James Woods, Cruz, Hannity, Bolling, Pavlich, Larry Elder"	False	""	""	""	""	""	"2013-04"	107860.0	27688.0	71826.0	230667.0	1106.0
273027808	0.0	"Carson Proffitt"	"Carson_Proffitt"	"#CribTalkin"	False	""	""	""	""	""	"2011-03"	692.0	357.0	9012.0	1827.0	4.0
24280896	1.0	"Hillary Rush"	"HillaryRush"	"slow your roll. hillary rush berkshires."	False	"ÜT: 34.095647,-118.325599"	""	""	""	""	"2009-03"	912.0	312.0	2489.0	7.0	21.0
64820888	0.0	"Ian Bowles"	"iabowles"	"Investor @ WindSail Capital, board member/advisor to clean energy companies. Frmr MA Secretary of Energy & Environmental Affairs and Clinton White House staff."	False	"Boston area, USA"	64.64389	-155.43167	"United States"	"6252001"	"2009-08"	3618.0	574.0	2688.0	0.0	181.0
21231110	0.0	"Democratic Party OC"	"DPOC"	"We are the official Democratic Party of Orange County, California."	False	"Orange County, CA"	33.78779	-117.85311	"United States"	"6252001"	"2009-02"	1256.0	261.0	1542.0	28.0	53.0
345157107	0.0	"Miss Wendy"	"MissSchwendy"	"Christian, Mother to Aidan, Sister, Friend, Patriot #ProLife #2A #Cruz2016 #CruzCrew"	False	"USA"	39.76	-98.5	"United States"	"6252001"	"2011-07"	2322.0	2272.0	7957.0	1420.0	43.0
1691638116	1.0	"Jerry Cannon"	"Cannon4Congress"	"Jerry Cannon - public servant, not a career politician - Democrat, running for Congress in Michigan's 1st District https://t.co/1pLeky2K9E #CANNONforCONGRESS"	False	"Kalkaska, MI"	44.68466	-85.09023	"United States"	"6252001"	"2013-08"	758.0	1093.0	42.0	60.0	38.0
3297266764	1.0	"Students for Bernie"	"bernie4students"	"We're tired of the debt! Remember to vote! #berniesanders #goberniego #students4bernie #sanders4president #berniesanders2016 #feelthebern"	False	""	""	""	""	""	"2015-05"	1884.0	852.0	729.0	405.0	37.0
1239820615	1.0	"Howard Co. Democrats"	"HowardCoDems"	"The official account of the Howard County Democratic Party. We are committed to electing Democrats in Kokomo, Howard County, and Indiana."	False	"Howard County, Indiana "	40.48643	-86.1336	"United States"	"6252001"	"2013-03"	334.0	273.0	355.0	31.0	3.0
155033274	1.0	"Patriotic Liberal"	"ThePatrioticLib"	"Connect with other liberals & #OccupyTheNarrative! Find your voice, spread informed liberalism, & YOU can be the change we need!
 #ConnectTheLeft #UniteBlue"	False	""	""	""	""	""	"2010-06"	6414.0	6338.0	7986.0	2851.0	203.0
579585959	1.0	"Sports 'n' Politics"	"Sportsnpolitic"	"Highlighting the intersection of Sports and Politics. Sign up for News Updates at http://t.co/CHHlE7Aqn8"	False	"Washington, DC, USA"	38.89511	-77.03637	"United States"	"6252001"	"2012-05"	201.0	299.0	499.0	2.0	5.0
39484910	0.0	"Aly Valli"	"alyvalli"	"Product @Curalate. Mentor @techstars + other victims. Advisor @totokaelo. Prev @shapeways @outsidein @microsoft. I support @hillaryclinton, @wnyc + happy hour."	False	"New York, NY"	40.71427	-74.00597	"United States"	"6252001"	"2009-05"	782.0	590.0	1500.0	4272.0	52.0
948893924	0.0	"clint scott"	"clintscott77"	""	False	""	""	""	""	""	"2012-11"	443.0	35.0	489.0	88.0	6.0
70608023	1.0	"UF College Democrats"	"UFcollegedems"	"The official voice of the Democratic Party at the University of Florida. We Run on Progress."	False	"Gainesville, FL"	29.65163	-82.32483	"United States"	"6252001"	"2009-09"	789.0	142.0	503.0	36.0	25.0
4591980136	1.0	"Fake Ben Carson"	"BenCarsonBelief"	"Not really Ben Carson, but things Ben Carson might plausibly believe."	False	"Freedom, America"	38.89678	-77.03081	"United States"	"6252001"	"2015-12"	20.0	10.0	52.0	0.0	0.0
20608910	0.0	"David Gregory"	"davidgregory"	"I cover politics, foreign affairs, care deeply about faith, and wrote about my own path to deepen my belief, in How's Your Faith?"	True	"Washington, DC"	38.89511	-77.03637	"United States"	"6252001"	"2009-02"	1727574.0	881.0	8455.0	76.0	11996.0
13510332	0.0	"Nick Carson"	"nickcarson"	"Editor of @ComputerArts magazine. Fond of travelling, scuba diving, drumming and running. My views only."	False	"Bristol"	51.45523	-2.59665	"United Kingdom"	"2635167"	"2008-02"	1773.0	419.0	6145.0	7.0	91.0
55896443	1.0	"Laura Barron-Lopez"	"lbarronlopez"	"I cover Congress for The Huffington Post. Formerly @TheHill, @Oregonian, @OCRegister."	True	"Washington, D.C."	38.89511	-77.03637	"United States"	"6252001"	"2009-07"	3412.0	2027.0	8716.0	642.0	256.0
278216480	1.0	"Douglas Pensack"	"dougiepen"	"The Rich are different than you & me. Socialist, eclectic. #movies, #hockey. Civil debate, plz. Capitalism & democracy are incompatible. #UniteBlue"	False	"Chicago, IL"	41.85003	-87.65005	"United States"	"6252001"	"2011-04"	4796.0	4628.0	94046.0	572.0	180.0
286470933	1.0	"Graeme Crews"	"GraemeCrews"	"Political junkie. Junk food junkie. @HFA & @HillaryClinton kid. @donnabrazile grad. @Harvard alum. Favorites & retweets are highest forms of flattery."	False	"Brooklyn, NY"	40.6501	-73.94958	"United States"	"6252001"	"2011-04"	559.0	1045.0	2503.0	2483.0	11.0
741976303	0.0	"Gail Cruz"	"cruzgailaloo"	"Never the Pessimist, but always the Optimist"	False	""	""	""	""	""	"2012-08"	4267.0	319.0	6558.0	2623.0	9.0
47758708	1.0	"Jim Spivey"	"jamesspivey"	"Donald J. Trump for President Republican establishment will not go unanswered. Their tenure is over. #MakeAmericaGreatAgain #Trump2016"	False	""	""	""	""	""	"2009-06"	2190.0	55.0	12910.0	3446.0	34.0
121880680	1.0	"Tucson Republican"	"TucsonRW"	"Tucson Republican Women: Women, together...making a difference! Affiliated with AZ   Federation of Republican Women & National Federation of Republican Women."	False	"Tucson, Arizona"	32.22174	-110.92648	"United States"	"6252001"	"2010-03"	352.0	358.0	175.0	0.0	13.0
2224079705	0.0	"Cabot Phillips"	"cabot_phillips"	"Digital Grassroots Director for @MarcoRubio. Public fan of Jesus and politics. Secret fan of Taylor Swift and White Chocolate Mochas. @libertyu alum."	False	"Washington, DC"	38.89511	-77.03637	"United States"	"6252001"	"2013-12"	6123.0	453.0	2542.0	6596.0	132.0
4472513511	1.0	"NashvilleHSForBernie"	"NashvilleBernie"	"Nashville High Schoolers for Bernie Sanders. Created by and for high schoolers in Nashville who support Bernie. We are not affiliated with Bernie 2016."	False	"Nashville, TN"	36.16589	-86.78444	"United States"	"6252001"	"2015-12"	510.0	430.0	149.0	152.0	2.0
19464261	1.0	"Krishna Haney"	"Kstar77"	"Farm-raised City Girl. Proud and Unapologetic Progressive.  #Hillary2016"	False	"Chicago, IL"	41.85003	-87.65005	"United States"	"6252001"	"2009-01"	95.0	171.0	274.0	380.0	4.0
350668301	1.0	"The Liberal Diva"	"theliberaldiva"	"Singing the song of progress."	False	"San Diego, CA"	32.71533	-117.15726	"United States"	"6252001"	"2011-08"	470.0	718.0	5505.0	999.0	15.0
109685703	1.0	"Stephen Spaulding"	"SpauldingCC"	"Legal Director & Senior Policy Counsel @CommonCause | Democracy Reform Advocate | Congress-Watching | @CSpan Junkie | Aspiring Cheesemonger | Tweets are Mine"	False	"DC"	38.89511	-77.03637	"United States"	"6252001"	"2010-01"	2161.0	2516.0	8910.0	457.0	90.0
383314897	1.0	"All In For Trump"	"TLAG0123"	"Trump for President in 2016 #Christian #Catholic #Veteran  - Trump is the only choice on Trade, Jobs, Taxes, Immigration, Security, and the 2nd Amendment"	False	"North Carolina, USA"	34.00071	-81.03481	"United States"	"6252001"	"2011-10"	1477.0	2050.0	3988.0	163.0	20.0
70890758	0.0	"#AgainstTrump"	"WBH_Politics"	"@WesHartline's politics. Everything else is at the other one. http://t.co/ZJdSz7vyT8"	False	"Nashville, TN"	36.16589	-86.78444	"United States"	"6252001"	"2009-09"	459.0	551.0	16166.0	1237.0	38.0
4039860260	0.0	"Ted Cruz"	"TmoneyC123"	"Reigniting the Promise of America
Republic Candidate"	False	""	""	""	""	""	"2015-10"	1.0	1.0	14.0	0.0	0.0
31201289	1.0	"MARCH MADNESS SHADES"	"SHADESmiami"	"Dont take life so seriously; you wont make it out alive. Inquiries please text: 786-553-5809 #feelthebern #ICONmiami"	False	"MIAMI BEACH"	25.79065	-80.13005	"United States"	"6252001"	"2009-04"	2640.0	496.0	37144.0	4451.0	22.0
19677343	0.0	"IL Senate Democrats"	"ILSenDems"	"Official Dem Caucus, Ill. State Senate. (Not US Senate) Sharing our news, other topics important to IL. RTs ≠ endorsements. No comments on election/campaigns."	True	"State Capitol - Springfield IL"	""	""	""	""	"2009-01"	12855.0	1691.0	24967.0	612.0	495.0
266628933	1.0	"R.J. Hufnagel"	"RJHuf"	"Writer/Editor, United Steelworkers. 
Former ink-stained wretch.
Opinions are mine, but you're welcome to share them.

#UniteBlue #1u #p2"	False	"Pittsburgh"	40.44062	-79.99589	"United States"	"6252001"	"2011-03"	1001.0	2051.0	4185.0	465.0	32.0
313708760	0.0	"beachcat"	"jerrygoldsocks"	""	False	"walker city mahn "	""	""	""	""	"2011-06"	107.0	147.0	4614.0	9480.0	0.0
43188998	1.0	"Stefanie Brown James"	"StefBrownJames"	"CEO/Founding Partner, Vestige Strategies - Founder @BrownGirlsLead - Obama 2012 Black Vote Dir. - Former NAACP Field Dir. -Proud Wife"	False	"Washington, DC"	38.89511	-77.03637	"United States"	"6252001"	"2009-05"	3872.0	1328.0	4225.0	29.0	99.0
3602545097	1.0	"InTrumpWeVote"	"InTrumpWeTrust"	"Conservative American who loves our Country, Police Officers, Military, Freedom, Constitution, Bill Of Rights, Religion. Limited Government, Free Enterprise"	False	""	""	""	""	""	"2015-09"	701.0	679.0	1067.0	124.0	11.0
