uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	name_words	screen_name_length	description_length	created_year
4340820854	0.182793703932	0.294189907151	0.277019862905	0.248895195827	0.0	0.428571428571	0.692307692308	0.45	0.9
4825930887	0.253111674171	0.374408897201	0.41796992781	0.511321897833	0.131094523667	0.285714285714	0.615384615385	0.58125	1.0
790903590	0.3802693879	0.57165483334	0.569699923196	0.437986131842	0.291890544307	0.0	1.0	0.95625	0.6
874865167	0.345611898677	0.4895255788	0.81036949434	0.748332391177	0.230775447078	0.285714285714	0.923076923077	0.26875	0.6
2236855903	0.309834452294	0.438092434928	0.587677009141	0.540863219242	0.195317219858	0.142857142857	0.692307692308	0.5625	0.7
2590343858	0.252043206956	0.479626750904	0.415917284796	0.322340110035	0.0	0.285714285714	0.846153846154	0.725	0.8
2368167096	0.281280644819	0.443866748913	0.472581780867	0.460701078469	0.0894859339184	0.142857142857	0.538461538462	0.81875	0.8
952755865	0.390257516937	0.568420341633	0.545441276757	0.444612571719	0.244013200138	0.142857142857	1.0	0.8	0.6
174925229	0.186280680479	0.18592748633	0.206204827866	0.0	0.0564593382353	0.142857142857	0.538461538462	0.0	0.4
940501590	0.281496470579	0.4857670743	0.578639224362	0.605507974689	0.145945272154	0.142857142857	0.384615384615	0.40625	0.6
69401520	0.239656157498	0.376878518237	0.35650906971	0.183181991856	0.131094523667	0.142857142857	0.769230769231	0.875	0.3
204192344	0.312909616561	0.46632874257	0.661846093743	0.232579667144	0.131094523667	0.142857142857	0.846153846154	0.1125	0.4
244255664	0.457089906924	0.18592748633	0.458481925478	0.347075119271	0.321843054136	0.142857142857	0.846153846154	0.625	0.5
624424692	0.232546192068	0.385583318621	0.35244522568	0.277885479757	0.0564593382353	0.142857142857	1.0	0.5875	0.6
2966205003	0.421569999719	0.530996030454	0.482778839348	0.51723972568	0.393932607163	0.285714285714	0.846153846154	0.48125	0.9
839041598	0.308232933582	0.542086267278	0.644833560216	0.336641728445	0.202404610389	0.142857142857	1.0	0.95625	0.6
3633358032	0.429750475139	0.637324482125	0.666695322502	0.624789314597	0.346055262993	0.285714285714	0.769230769231	0.9375	0.9
14640695	0.364478359525	0.481450303178	0.597635358031	0.349475091225	0.304446673245	0.142857142857	0.384615384615	0.60625	0.2
719339280	0.354377228061	0.29983958797	0.567827128983	0.600048000814	0.112918676471	0.142857142857	0.692307692308	0.3125	0.6
4542922882	0.142925612557	0.272174108047	0.46732603545	0.148653571789	0.0564593382353	0.285714285714	0.769230769231	0.0	0.9
905717526	0.301187038643	0.535619522566	0.578184583787	0.232579667144	0.208924377666	0.142857142857	1.0	0.79375	0.6
15896985	0.309965920917	0.24377966053	0.346680677486	0.0	0.247987335009	0.142857142857	1.0	0.63125	0.2
557334459	0.506164868081	0.683155619726	0.664947355867	0.47536017448	0.461550894156	0.0	0.923076923077	0.7625	0.6
317934789	0.327778986602	0.568194631884	0.383166953676	0.105902941321	0.247987335009	0.0	0.923076923077	0.725	0.5
498606133	0.402009075205	0.456944092678	0.791734626145	0.765888552705	0.277039795821	0.0	0.923076923077	0.68125	0.6
1066130576	0.338233542621	0.447356524003	0.676381126606	0.686852796268	0.158501401091	0.0	0.769230769231	0.30625	0.7
49715720	0.414620653483	0.512147744685	0.875287867113	0.535812811328	0.398336577371	0.0	0.692307692308	0.34375	0.3
152887445	0.538886884419	0.326933994051	0.656191137391	0.251778286065	0.523460667028	0.142857142857	0.461538461538	0.6625	0.4
162130269	0.326807384146	0.406891911395	0.464673818301	0.314041264125	0.302483840742	0.142857142857	0.769230769231	0.3125	0.4
172882920	0.0527027500788	0.431367307115	0.214552287464	0.105902941321	0.0	0.142857142857	0.923076923077	0.1125	0.4
18027868	0.292269663963	0.47674135957	0.501840804142	0.629405468883	0.202404610389	0.142857142857	0.846153846154	0.6625	0.2
113635077	0.482358238867	0.595508566434	0.743171397516	0.22080366137	0.414904328459	0.142857142857	0.692307692308	0.90625	0.4
635904401	0.300261804252	0.340733477285	0.491572150369	0.285531137804	0.202404610389	0.285714285714	0.230769230769	0.90625	0.6
14203536	0.326315358068	0.42946694529	0.805947402358	0.728269648893	0.300472538373	0.0	0.230769230769	0.25	0.2
24306618	0.388975278977	0.536545414966	0.748014050566	0.541503565189	0.343694123549	0.142857142857	0.846153846154	0.525	0.3
353351870	0.443342659811	0.556118690298	0.899725386313	0.824542497553	0.453561746431	0.285714285714	0.769230769231	0.74375	0.5
862131258	0.339661636614	0.539808878113	0.571529468365	0.530845883399	0.251776558094	0.142857142857	0.692307692308	0.85	0.6
1023193092	0.313653387671	0.409450202469	0.566904795066	0.571321674242	0.112918676471	0.142857142857	0.692307692308	0.51875	0.6
128210898	0.438380249515	0.607715735528	0.60172437632	0.505215097497	0.387896245503	0.285714285714	0.846153846154	1.0	0.4
4013838856	0.320057289825	0.395682548534	0.383793261986	0.289084933177	0.158501401091	0.285714285714	0.692307692308	1.0	0.9
1343876084	0.351003900035	0.528987246054	0.552422780122	0.358385313698	0.289595924758	0.0	0.846153846154	0.86875	0.7
560595425	0.501883356574	0.365344544348	0.822898567782	0.786829080644	0.403669990917	0.0	0.923076923077	0.10625	0.6
587931720	0.356169195352	0.510210478546	0.542044696893	0.431001214626	0.274278392144	0.142857142857	0.846153846154	0.625	0.6
3409254867	0.335350888676	0.404579325226	0.382218108938	0.403210084899	0.225837352941	0.428571428571	0.923076923077	0.61875	0.9
49010609	0.376223678046	0.559027743985	0.286084319149	0.0	0.112918676471	0.142857142857	1.0	0.51875	0.3
3433544427	0.288007158844	0.41069727675	0.280541668866	0.195943725166	0.214960739326	0.285714285714	0.538461538462	0.30625	0.9
17888100	0.367211886764	0.493820293863	0.737494400001	0.607091585292	0.329321110199	0.142857142857	0.615384615385	0.35	0.2
93294953	0.313776419799	0.457276638669	0.393470749427	0.16785219071	0.220580457586	0.0	0.923076923077	0.26875	0.3
1389906121	0.336769085919	0.532831512309	0.731638470651	0.712227298982	0.145945272154	0.142857142857	0.769230769231	0.075	0.7
7702542	0.698590201479	0.61603326346	0.853159431555	0.729737838713	0.720214956527	0.142857142857	0.384615384615	0.99375	0.1
3016501992	0.394275647672	0.599703906638	0.612356036259	0.630387833393	0.251776558094	0.428571428571	0.769230769231	0.85	0.9
35536897	0.338952021747	0.456442485941	0.758638607619	0.740462523647	0.158501401091	0.0	0.846153846154	0.2625	0.3
31296078	0.419201580698	0.586160952105	0.681493387271	0.37125479431	0.296294514516	0.142857142857	0.923076923077	1.0	0.3
17000866	0.42467286054	0.436576437849	0.642092173341	0.463051812377	0.333499134056	0.142857142857	0.692307692308	0.7125	0.2
21695125	0.343452039239	0.487780363244	0.487128317175	0.521333177571	0.247987335009	0.142857142857	0.923076923077	0.64375	0.3
2232234570	0.390678655101	0.56389128471	0.503647827478	0.540152583195	0.337473268928	0.0	1.0	1.0	0.7
2666776129	0.0527027500788	0.18592748633	0.206204827866	0.0839260953549	0.0	0.0	0.846153846154	0.0	0.8
143628199	0.370099014705	0.527249349804	0.681289267497	0.495844701446	0.287234785313	0.142857142857	0.692307692308	0.8375	0.4
369044765	0.312156101447	0.440206211792	0.486362827272	0.0	0.262189047334	0.285714285714	1.0	0.425	0.5
3630049992	0.376842817477	0.563290295738	0.615095970897	0.558931778136	0.321843054136	0.285714285714	0.923076923077	0.9875	0.9
28054095	0.382841275802	0.444852569824	0.535058601606	0.447939345159	0.302483840742	0.142857142857	0.846153846154	0.44375	0.3
24408575	0.409457072529	0.550750615851	0.785562766149	0.54943109912	0.416389845753	0.0	0.384615384615	0.73125	0.3
25856559	0.405230381544	0.577266569941	0.270778243918	0.0	0.354869649819	0.142857142857	0.461538461538	0.36875	0.3
34094609	0.301644133746	0.407539731241	0.754617155772	0.41238089388	0.202404610389	0.285714285714	0.692307692308	0.4875	0.3
2896546515	0.329018019552	0.395303698486	0.384104569219	0.122949507392	0.187553861902	0.285714285714	0.846153846154	0.54375	0.8
3485520135	0.338072654411	0.545479577817	0.589045069373	0.0	0.23983517628	0.0	0.769230769231	0.19375	0.9
124540457	0.427955504352	0.46850186893	0.470521129242	0.122949507392	0.437835816461	0.142857142857	0.461538461538	0.98125	0.4
2366681	0.457191545929	0.513019167952	0.747395353156	0.78201624049	0.436313274799	0.428571428571	0.692307692308	0.70625	0.1
23124635	0.478184929666	0.37832208825	0.474689288743	0.351801956105	0.516445136764	0.285714285714	0.692307692308	0.80625	0.3
21980139	0.245983133738	0.339941695031	0.40941958055	0.301846666487	0.131094523667	0.142857142857	0.692307692308	0.35	0.3
4159718177	0.417221815549	0.57759955992	0.470521129242	0.414427252598	0.268457801755	0.142857142857	0.923076923077	0.70625	0.9
779576	0.397374287248	0.580082987479	0.738702427208	0.735373959643	0.393283571002	0.142857142857	0.846153846154	0.375	0.1
636458745	0.39045227163	0.552999683603	0.648483476357	0.701881070343	0.300472538373	0.142857142857	0.461538461538	0.94375	0.6
932800111	0.449858273684	0.632458634613	0.74115378612	0.721893158249	0.390634439717	0.142857142857	0.769230769231	0.925	0.6
1672224415	0.249470110284	0.453185083198	0.507142740671	0.632043043161	0.0564593382353	0.285714285714	0.846153846154	0.19375	0.7
22840740	0.363967089512	0.480361513517	0.704125408649	0.60548038111	0.320261380997	0.285714285714	0.615384615385	1.0	0.3
368620668	0.26429979549	0.376878518237	0.478081813867	0.290801698102	0.145945272154	0.142857142857	0.923076923077	0.9625	0.5
118885542	0.334156120246	0.502915385255	0.660973648038	0.595876485619	0.284803153777	0.0	0.846153846154	0.9875	0.4
90440230	0.337015766059	0.450327543575	0.757964819736	0.515017555502	0.334845505326	0.0	0.461538461538	0.75625	0.3
338779219	0.471120582875	0.48633177679	0.618489604699	0.586072515324	0.399552325422	0.142857142857	0.538461538462	0.7625	0.5
246769138	0.507293581929	0.472667474667	0.574478477864	0.0529514706605	0.542632099819	0.142857142857	0.615384615385	0.875	0.5
127929667	0.367308880881	0.45891755366	0.417767040148	0.281803919374	0.33073773038	0.0	0.769230769231	0.9625	0.4
476848835	0.402903283852	0.57226387971	0.725054868854	0.589175365442	0.298410311584	0.0	0.692307692308	0.15625	0.6
23654825	0.464415699887	0.270178717136	0.570708449736	0.195943725166	0.451035850785	0.142857142857	0.692307692308	0.4375	0.3
249843937	0.316886231075	0.303813409812	0.511117773744	0.148653571789	0.187553861902	0.285714285714	0.846153846154	0.65625	0.5
634017251	0.362299798927	0.560294524663	0.621278146005	0.596251114032	0.187553861902	0.0	0.846153846154	0.175	0.6
38739066	0.482266378824	0.678213648478	0.762688151831	0.707447450153	0.411328988055	0.285714285714	0.615384615385	0.95	0.3
56824433	0.353767280693	0.437446479336	0.537650495616	0.462515720183	0.251776558094	0.142857142857	0.538461538462	0.88125	0.3
420958041	0.340978593084	0.484162850297	0.746075635045	0.677213824854	0.131094523667	0.142857142857	0.230769230769	0.71875	0.5
866664906	0.452562296755	0.605345944296	0.688198174689	0.724992181689	0.169378014706	0.0	0.461538461538	0.225	0.6
51799302	0.369308862916	0.567779053955	0.641201289989	0.356253282556	0.315323286859	0.142857142857	0.615384615385	0.99375	0.3
2900743415	0.17908160969	0.348221994358	0.45487722523	0.418362516975	0.0	0.0	0.692307692308	0.93125	0.8
36171841	0.350875081397	0.460045151047	0.37488932889	0.0	0.284803153777	0.142857142857	0.461538461538	0.9875	0.3
195930557	0.318719613309	0.446403355384	0.53141694338	0.337567713409	0.220580457586	0.285714285714	0.692307692308	0.9375	0.4
16438594	0.489105864788	0.60818081834	0.750630468656	0.68037419174	0.467264507074	0.285714285714	0.615384615385	0.875	0.2
453086264	0.261012186553	0.460998319666	0.401597057204	0.342899608775	0.145945272154	0.285714285714	0.692307692308	0.71875	0.6
50378967	0.3942149752	0.513724678179	0.643327531086	0.400431857854	0.357943735674	0.285714285714	0.923076923077	1.0	0.3
3388290885	0.490891142757	0.504520701952	0.471558154371	0.485561014673	0.323394598329	0.142857142857	0.769230769231	0.25625	0.9
50769180	0.731562789642	0.43591720253	0.744671268786	0.316505762499	0.734249328233	0.142857142857	0.846153846154	0.975	0.3
3267492818	0.390484666729	0.567170426504	0.269468667182	0.283690257785	0.230775447078	0.285714285714	0.923076923077	0.91875	0.9
2358208718	0.36025499527	0.468215739614	0.33072663762	0.0529514706605	0.225837352941	0.142857142857	0.923076923077	0.9375	0.8
18497595	0.652663988562	0.544813115431	0.545603296422	0.273755132031	0.465134879696	0.285714285714	0.153846153846	0.425	0.2
3820050292	0.32337549806	0.478260654912	0.405486308649	0.279869820521	0.145945272154	0.428571428571	0.615384615385	0.26875	0.9
235271965	0.47339454496	0.492173509927	0.579117781722	0.239529258197	0.517869187149	0.142857142857	0.923076923077	0.8875	0.5
19615120	0.320823471438	0.403225030792	0.552682239124	0.395851079436	0.251776558094	0.142857142857	0.307692307692	0.75625	0.3
1071777608	0.564018888512	0.39605949001	0.518856342645	0.195943725166	0.561016002319	0.142857142857	0.692307692308	0.875	0.7
3690067995	0.284843887672	0.391004605072	0.606104419181	0.790408570688	0.235431206072	0.142857142857	0.923076923077	0.6625	0.9
3010143747	0.434067888452	0.610613585659	0.577754290327	0.48635265724	0.329321110199	0.0	0.692307692308	0.8625	0.9
278005891	0.535729751538	0.709055065757	0.556897658345	0.439212367225	0.505053839223	0.142857142857	0.923076923077	0.59375	0.5
831988088	0.417384351857	0.518923314042	0.771930354759	0.758225279156	0.187553861902	0.142857142857	0.692307692308	0.8	0.6
23247996	0.397431718603	0.511346637195	0.648417186362	0.311494600835	0.42161606756	0.142857142857	0.384615384615	1.0	0.3
4147751584	0.412672189112	0.632234853599	0.409869738515	0.476712295161	0.349473398387	0.142857142857	0.846153846154	0.99375	0.9
22024503	0.401503248082	0.570201919246	0.665830595832	0.122949507392	0.357943735674	0.0	0.615384615385	0.69375	0.3
21798534	0.326216445752	0.486780490127	0.725335855224	0.533723542804	0.265383715901	0.142857142857	0.692307692308	0.83125	0.3
42007823	0.369215186189	0.426522720544	0.789523873066	0.701000904624	0.338756029412	0.142857142857	0.846153846154	0.84375	0.3
721504266	0.359037062421	0.384713277135	0.625373898828	0.655992233295	0.202404610389	0.285714285714	1.0	0.8375	0.6
190053325	0.351324690033	0.488439598564	0.630842994422	0.767659459368	0.251776558094	0.0	0.692307692308	0.9875	0.4
205340154	0.352024192823	0.433220596281	0.556897658345	0.228852448713	0.294122289591	0.285714285714	0.692307692308	0.65	0.4
1964042322	0.175113312362	0.457276638669	0.289232849561	0.0	0.0	0.142857142857	0.769230769231	0.24375	0.7
18455366	0.252401572587	0.411619128962	0.410984068962	0.487911748582	0.112918676471	0.285714285714	0.615384615385	1.0	0.2
616297361	0.442154805886	0.120422529952	0.27333419424	0.418042211164	0.195317219858	0.142857142857	0.615384615385	0.61875	0.6
2746414153	0.346592732393	0.480117393481	0.420168059913	0.35331473473	0.169378014706	0.142857142857	0.692307692308	0.90625	0.8
44893	0.351324690033	0.555227933055	0.655950293364	0.569707834897	0.274278392144	0.0	0.461538461538	0.8125	0.0
3320162663	0.235496454011	0.457276638669	0.364856529308	0.379658073352	0.0564593382353	0.142857142857	1.0	0.2625	0.9
24795242	0.441571539791	0.42267164464	0.657542261303	0.206875602747	0.395215367647	0.0	1.0	0.64375	0.3
222622640	0.550358428963	0.578949533488	0.808266496928	0.739642387402	0.576143333779	0.285714285714	0.538461538462	0.98125	0.4
3892157481	0.079736182751	0.231280218732	0.211866349272	0.206875602747	0.0	0.142857142857	0.615384615385	0.0	0.9
35277267	0.342862111014	0.504520701952	0.668276625256	0.799282000392	0.282296691176	0.142857142857	0.461538461538	0.7625	0.3
14236852	0.295228856501	0.439788206656	0.648880055772	0.546977907732	0.244013200138	0.0	0.615384615385	0.2125	0.2
1546147508	0.235973780383	0.207452642857	0.307526940028	0.122949507392	0.158501401091	0.428571428571	1.0	0.84375	0.7
19069521	0.397201648306	0.435474463221	0.536841126151	0.327760313523	0.361869970745	0.142857142857	0.461538461538	0.45	0.3
197843269	0.484475765472	0.614364883753	0.662505746783	0.546501567457	0.488635022838	0.0	1.0	0.29375	0.4
376562166	0.314751315981	0.442058863586	0.445003230249	0.343753168763	0.169378014706	0.142857142857	0.384615384615	0.775	0.5
3738917600	0.193678430214	0.27966262512	0.413381785581	0.505317569443	0.112918676471	0.285714285714	0.923076923077	0.7875	0.9
18678924	0.625673170795	0.635046828844	0.843006629743	0.527855567224	0.657835991906	0.142857142857	0.461538461538	0.7375	0.3
32029132	0.526080436501	0.70240323947	0.647214382887	0.363140179454	0.398946719605	0.142857142857	1.0	0.625	0.3
394359359	0.435195276519	0.599307231223	0.653821404461	0.122949507392	0.379081858676	0.142857142857	0.769230769231	0.80625	0.5
78514857	0.481851183396	0.477378152561	0.861966171238	0.851243490142	0.448759553946	0.142857142857	0.538461538462	0.9875	0.3
403858219	0.267133742939	0.369210784971	0.336598033556	0.269388639375	0.0564593382353	0.142857142857	1.0	0.425	0.5
36890646	0.530282472985	0.566132006563	0.733491765047	0.445289617428	0.532790488786	0.142857142857	0.769230769231	1.0	0.3
21233325	0.519149290603	0.596881974487	0.730521007698	0.315283451236	0.501680536998	0.142857142857	0.615384615385	0.84375	0.3
98458379	0.373634847607	0.431834950667	0.466451791118	0.0	0.294122289591	0.285714285714	1.0	0.925	0.3
359516410	0.359815088746	0.477504863387	0.723899538619	0.714453240958	0.178971867837	0.142857142857	1.0	0.4375	0.5
34122276	0.296570433302	0.444852569824	0.547363981963	0.540217460332	0.282296691176	0.142857142857	0.615384615385	0.68125	0.3
75475026	0.347965530201	0.505048243912	0.619801031951	0.460884494701	0.0	0.142857142857	0.846153846154	0.86875	0.3
18697888	0.521907472602	0.55953703279	0.741918122117	0.606385747496	0.548168446927	0.142857142857	0.615384615385	0.9875	0.3
17238590	0.372715948298	0.516105078487	0.864692546096	0.671907798634	0.341262492012	0.285714285714	0.846153846154	0.175	0.2
236026761	0.585201191288	0.612241379709	0.801374532315	0.66918781611	0.614037611194	0.142857142857	0.615384615385	0.68125	0.5
71416149	0.326709315072	0.390601247088	0.466890119144	0.264757353303	0.225837352941	0.142857142857	0.230769230769	0.95625	0.3
22545491	0.459782728218	0.41038745136	0.581955544298	0.195943725166	0.519545821452	0.142857142857	0.615384615385	0.425	0.3
333043953	0.396941714406	0.562967783494	0.582997191862	0.498577373991	0.287234785313	0.142857142857	1.0	0.33125	0.5
35767305	0.267684153816	0.483347653014	0.487634565471	0.232579667144	0.187553861902	0.285714285714	0.615384615385	0.14375	0.3
1699623224	0.36568717805	0.523098904026	0.632764996635	0.558422490755	0.23983517628	0.0	0.692307692308	0.525	0.7
39454438	0.558010924366	0.733404693564	0.782146772097	0.517152068959	0.354869649819	0.142857142857	0.615384615385	0.83125	0.3
858646280	0.616855266984	0.801745088726	0.813461441763	0.576251954137	0.60994851921	0.142857142857	0.846153846154	1.0	0.6
129760550	0.379254806003	0.526726568814	0.63660294318	0.321208343793	0.351674981253	0.0	0.538461538462	0.96875	0.4
48549738	0.371377233925	0.555406934874	0.250121530837	0.0	0.131094523667	0.142857142857	0.615384615385	0.8625	0.3
949835311	0.426571532247	0.590952849984	0.757019082258	0.0	0.351674981253	0.0	0.692307692308	0.96875	0.6
307629778	0.571827135941	0.679211414278	0.725745063664	0.703435662856	0.413391214843	0.285714285714	1.0	0.975	0.5
2177123702	0.441143600145	0.396807723493	0.836363153538	0.825864313303	0.344883248424	0.142857142857	0.846153846154	0.075	0.7
886157270	0.321472171898	0.526397966069	0.481061345755	0.333794461337	0.131094523667	0.142857142857	0.538461538462	0.5	0.6
3310908151	0.338952021747	0.554235694315	0.331936242622	0.341163333488	0.251776558094	0.0	0.846153846154	0.9125	0.9
176796221	0.416091769422	0.523579198268	0.673848215978	0.461432115857	0.398946719605	0.142857142857	0.846153846154	0.825	0.4
416722509	0.32368668456	0.450690761399	0.773022529416	0.819494690777	0.145945272154	0.142857142857	0.461538461538	0.075	0.5
49598131	0.42895961768	0.566248100806	0.824551557861	0.53737675999	0.348349882543	0.142857142857	0.692307692308	0.8375	0.3
3236873507	0.344757662712	0.496224443647	0.462393730335	0.594646097618	0.300472538373	0.285714285714	0.923076923077	0.8	0.9
11007662	0.314265933373	0.567665312776	0.51981463893	0.455378032546	0.169378014706	0.142857142857	0.769230769231	0.56875	0.1
519896893	0.284230906761	0.470056315719	0.540073546504	0.228852448713	0.195317219858	0.142857142857	0.384615384615	0.7125	0.6
347193582	0.329953284025	0.512545104752	0.607450460615	0.459217676051	0.235431206072	0.142857142857	0.846153846154	0.9375	0.5
2360448613	0.349899634089	0.577699168621	0.431702433524	0.457704897426	0.220580457586	0.142857142857	0.384615384615	0.95	0.8
2330731525	0.157646259819	0.237790647044	0.228997184774	0.16785219071	0.131094523667	0.285714285714	0.461538461538	0.95625	0.8
292505409	0.440780032871	0.542246315948	0.672807060167	0.606194594664	0.390634439717	0.285714285714	0.769230769231	0.7375	0.5
779097842	0.330964808855	0.420804313953	0.575511592338	0.614010622976	0.279710645172	0.0	1.0	0.99375	0.6
4601118140	0.291731274718	0.254486855568	0.441468327736	0.394552586573	0.169378014706	0.0	1.0	0.0	0.9
47057647	0.260703781	0.471166877476	0.541620338146	0.687525197623	0.112918676471	0.142857142857	0.538461538462	0.64375	0.3
447546057	0.237844432988	0.400440608115	0.366425443718	0.330836950417	0.131094523667	0.285714285714	0.384615384615	0.0	0.5
39279043	0.189568289417	0.318945323212	0.282805468265	0.175900978053	0.0	0.142857142857	0.846153846154	0.0	0.3
139972615	0.329206293036	0.539808878113	0.680179320699	0.366363983713	0.0564593382353	0.0	0.692307692308	0.24375	0.4
2738717665	0.320277242283	0.366469719307	0.651079909945	0.68674808987	0.235431206072	0.285714285714	0.769230769231	0.7875	0.8
36498673	0.220213872782	0.349633785766	0.355177482253	0.0529514706605	0.169378014706	0.142857142857	0.923076923077	0.625	0.3
65557909	0.373894716262	0.568907056094	0.732522759222	0.606358469215	0.247987335009	0.142857142857	0.615384615385	0.925	0.3
54561993	0.34028513863	0.465441506188	0.448110592778	0.347075119271	0.220580457586	0.142857142857	0.846153846154	0.83125	0.3
41898879	0.361501301636	0.502008432032	0.694995930722	0.779027175355	0.31864838557	0.0	0.307692307692	0.85625	0.3
19788618	0.345115137434	0.475581294088	0.686014225112	0.283690257785	0.342487381369	0.142857142857	0.615384615385	0.3	0.3
94915480	0.366773377669	0.0518631607144	0.465233732919	0.0	0.351674981253	0.142857142857	0.769230769231	0.2875	0.3
972662461	0.386460823769	0.547244941383	0.674431391182	0.64046906058	0.145945272154	0.0	0.692307692308	0.75625	0.6
99144305	0.444099902114	0.497301048189	0.689307571703	0.528235820992	0.158501401091	0.285714285714	0.615384615385	0.89375	0.3
